Name, n, |M|, distribution
TT_20_0.05_33, 20, 17, -17.088,-8.036,-33.62,-0.374,-82.97,-53.862,-82.03,-67,-8.814,-54.712,-34.335,-0.99,-31.47,-57.06,-20.912,-10.116,-6.811,-9.881,-30.575,-57.366,
TT_20_0.05_34, 20, 14, -46.792,-19.94,0,-88.56,-19.128,-31,-20.044,-7.943,-44.968,0,-85.68,-85.02,-90.74,-3.997,-45.24,-6.06,0,-18.888,-63,-33,
TT_20_0.05_35, 20, 14, 0,-19.155,-78.849,-5.03,-17.884,-22.02,-35,-80.53,-2,-18.939,0,-44.508,-81.89,-78.13,-5.016,0,-48.49,-4.932,-30.999,-78.6,
TT_20_0.05_36, 20, 14, -3.868,-81.09,-0.52,0,-20.08,-5.098,-0.48,-67,-20.05,-78.91,-41,-52.96,-10,-33.036,-11,-1,-5.034,-22.87,-56.04,-33.964,
TT_20_0.05_37, 20, 16, -15.676,-86.07,-4.096,0,-38,-85.68,-30.535,-16.928,-51.848,-0.682,-19.228,-16.168,-3.207,0,-51.096,-55.056,-4.015,-29.465,-87.25,-70,
TT_20_0.05_38, 20, 14, -3,-47.126,-96.92,-19.425,-1,-21.575,-60.984,-43.937,-93.83,-44.937,-65.016,-10.004,-4,0,-8.996,-74,-96.25,-26.898,-31.102,-1,
TT_20_0.05_39, 20, 15, -20.585,-22.565,-46.157,-3.996,-44.864,-3.004,-24.16,0,-46.717,0,0,-9.922,-8.111,-67.536,-45.262,-9.967,-66.464,-80,0,-23.69,
TT_20_0.05_40, 20, 12, -7.425,-16,-42.928,-89.19,0,-47.064,-20,-1.996,-68.581,-45.24,0,0,0,-27,-4.004,-6.575,-89.81,-12,-69.419,-43.768,
TT_20_0.05_41, 20, 13, -0.593,-60.888,-81,-87,-30.306,-1.495,-63.12,-1.221,-1.687,-31.682,-62.176,-7,0,-41,-14.6,-29.012,0,-57.816,-13.4,-7,
TT_20_0.05_42, 20, 14, 0,-16.016,0,-5.542,-87.75,-36.563,-53.104,-34.437,-5.458,-69,-19.004,-55,-27,-16.884,-91.33,-86.92,0,-53.896,-19.096,0,
TT_20_0.05_43, 20, 17, -3.115,-82.3,-66,-21.195,-0.347,-53,-47.745,-81.14,-9.512,0,-31.934,-10.488,-79.56,-45.255,-3.016,-2.986,-20.9,-1.536,-30.066,-18.905,
TT_20_0.05_44, 20, 17, -15.785,-33.964,-33.036,-41.227,-18.19,-5.016,-4.984,-21.025,-79.117,-58.048,-110.94,-56.952,-106.65,-82.784,-83.099,-107.41,0,0,0,-43.773,
TT_20_0.05_45, 20, 13, -42.984,0,-18,-68.82,-48.016,-67.234,-33.416,-33.584,-13.425,-95.76,-4,-13.575,-96.65,0,-62.946,0,-1,-100.57,-101.02,0,
TT_20_0.05_46, 20, 17, -4.922,-34.844,-17.28,-59.507,-35.946,-56.759,0,-95.08,-1.338,-91.3,-18.695,-59.374,0,-73,-32.21,-5.74,-55.36,-15.345,-17.68,-94.62,
TT_20_0.05_47, 20, 15, -9.323,-13.593,0,0,-57.984,0,-26.132,-44.976,-71,-25.032,-10.272,-10.593,0,-60.016,-45.024,-36.565,-35.435,-10.734,-9.485,-26.836,
TT_20_0.05_48, 20, 14, 0,-48.874,-32.325,-1,-15.952,-30.58,-30.67,-57,-80,0,-16.156,-68.904,-66.096,-33.425,-46.126,-15.892,-17,-8,0,-2,
TT_20_0.05_49, 20, 13, -8.907,-30.156,-51,0,-30.144,-16,-57.008,-82.9,-5.985,-28.234,0,-60.992,0,-32.502,0,-83.05,-1,-80.05,-30.964,-11.108,
TT_20_0.25_0, 20, 9, 0,0,0,-81.998,0,0,-62.99,-19.967,-11.984,-40.747,0,0,-30.261,-41.034,-79.996,-47.955,-0.997,-1.012,0,-0.98,
TT_20_0.25_1, 20, 15, -56.84,-52.888,-1.999,-49.27,-33.426,-38.021,0,-7.552,-98.838,0,-49.84,-2.123,0,-82.18,-2.871,-74.156,-90.98,-10.486,-0.506,0,
TT_20_0.25_2, 20, 9, -29.572,-34.069,-48.137,-65.603,0,0,0,-4.985,0,-32.04,-77.992,-52.814,-76.363,0,-53.971,0,0,0,-49.337,0,
TT_20_0.25_3, 20, 11, 0,0,-4.012,0,-0.988,0,0,-12.038,0,-49.997,-33.997,-85.197,-11.035,-9.896,-50.623,-86.797,0,0,-27.991,-51.371,
TT_20_0.25_4, 20, 10, 0,-19.196,-6.535,-54.939,0,-0.224,-56.018,-0.982,-35.997,0,-7.257,-0.495,-74.038,0,-24.154,-42.994,-0.505,-34.641,0,0,
TT_20_0.25_5, 20, 17, -3.598,-9.546,0,-54.992,0,-67.099,-75.602,-0.403,-51.29,-19.988,-85.968,-109.059,-0.514,-28.808,-32.007,0,-6.675,-6.562,-12.877,-101.969,
TT_20_0.25_6, 20, 16, -77,-11.12,0,-40.831,-51.192,-0.988,-44.471,-0.482,-22.528,-0.482,-30.072,-1.014,-61.999,-11.699,-0.459,-8.927,-47.976,-0.949,-5.795,0,
TT_20_0.25_7, 20, 13, -31.982,-87.991,-6.472,0,-12.975,-36.315,0,-11.596,-5.467,-9.342,0,-60.742,-0.473,-75.349,-1.029,-20.981,-73.872,0,-49.663,-1.479,
TT_20_0.25_8, 20, 11, 0,0,-14.835,0,-12.385,-1,0,-76.679,-14.315,-15.655,0,-0.011,-29.505,-55.182,-58.622,-76.32,-49.192,-35.462,-2.981,-16.172,
TT_20_0.25_9, 20, 13, -3.75,0,-32.809,-86,-1.046,-0.954,-65,-28.138,-38.944,-41.08,-84.18,-33.109,-89.82,0,-55.976,0,-26.194,0,-1,-6,
TT_20_0.25_10, 20, 10, -4,-26.152,0,-3,-30.831,0,0,-49.064,0,-31.12,-72.936,-92,-67.473,-30.572,-22.271,0,0,0,-21.054,-72.527,
TT_20_0.25_11, 20, 11, -78.449,-30.092,0,-0.058,-23.155,-2.481,0,-24.17,-0.294,-105.994,-16.246,-64.205,-12.302,-80.797,-50.88,0,-50.092,-61.523,0,-0.306,
TT_20_0.25_12, 20, 12, 0,-54.304,-5.032,0,-53.24,0,-44.12,-1,-97.61,-90.54,0,-90.85,-7.04,0,-38.624,-22.96,-75,-27,-0.968,-47.712,
TT_20_0.25_13, 20, 10, -4,-41.144,-6.999,-11.76,0,-35.008,0,-74.4,-94.18,-76.99,-36.528,0,-1,-91.99,-70.67,-99.77,0,-27.534,-1,-55.32,
TT_20_0.25_14, 20, 13, 0,-68.296,-67.424,-9.71,-56.014,-39.329,-1,-18.05,-16.752,-81.12,0,0,-13.884,-109.99,-23.633,-90.01,-43.657,-4,0,-55.16,
TT_20_0.25_15, 20, 14, -27.843,-78.769,-1,-77.859,0,-0.961,-2.697,-19.453,0,-28.814,-57.878,-70.019,-30.391,-81.93,-78.42,0,-2.999,-59.914,0,-1.038,
TT_20_0.25_16, 20, 12, -48,-4.53,0,-25.835,0,-10.008,-69.83,-38.006,-4.47,-45.987,-23.135,0,0,-5.992,-19.03,-57.17,-37.006,0,0,-54,
TT_20_0.25_17, 20, 8, 0,-50,-60,0,-41.661,-28,-4.08,-2.47,0,-4.92,-9.53,-58,-2,-1,-30.339,0,-13.4,0,-13.6,0,
TT_20_0.25_18, 20, 8, -23.982,0,-40,0,-21.018,-49.896,-27,0,-2,-17.189,-3,0,-60,-15.302,-7.976,-17.533,0,0,-56.104,0,
TT_20_0.25_19, 20, 13, -0.712,-0.342,-32.993,0,-2.974,-15.867,-15.49,-21.587,-2,-47.999,-0.339,-3.992,-66.999,-31.006,-55.998,-0.313,-21.812,-77,-1.026,-27.509,
TT_20_0.25_20, 20, 17, -8.36,-26.896,-50.115,0,0,-22.951,-28.103,-0.438,0,-18.815,-56.305,-101.96,-77.269,-81.8,-83.97,-0.276,-1.583,-1.006,-69.577,-23.551,
TT_20_0.25_21, 20, 16, -6.16,0,-63.762,0,-3.516,-64.126,0,-30.676,-37.444,-2.292,-41.712,-73,-59.016,-40.168,-58.112,-5.84,-5,-3.192,-5,-75.984,
TT_20_0.25_22, 20, 11, -46.993,-56.995,-1.984,-70.877,-90.954,-1.477,0,-16.715,-0.471,-1.978,-19.101,-78.154,-43.718,-36.182,-4.812,0,-69.993,-40.085,-19.398,-0.984,
TT_20_0.25_23, 20, 15, -0.998,-0.952,-4.163,-49.083,-15.541,-83.838,-25.925,-56.753,-84.158,-63.878,-27.757,-2.044,0,-70.117,-4.285,-14.477,-60.16,0,-2.035,0,
TT_20_0.25_24, 20, 10, -58,-0.537,-29,0,0,0,-0.487,-0.513,-3,0,-7.06,-19.97,-34,-0.463,0,-52.864,-2,-31.03,-12.94,-56.136,
TT_20_0.25_25, 20, 10, -30.414,-1.144,-7.494,-43.996,-0.054,-76.63,0,-5.337,0,0,-43.794,0,-2.747,-69.998,-45.275,-37.849,0,-14.958,-65.362,0,
TT_20_0.25_26, 20, 11, -20.922,-1,0,-84.108,-1.008,0,0,0,-0.992,0,-62.112,0,-30.137,-48.888,-99,-81.108,-30,-16.042,-20.898,-62.784,
TT_20_0.25_27, 20, 13, -96.529,0,-36.014,-33.042,-60.021,-17.967,0,-0.727,-0.199,-33.924,0,0,-2.499,-2.537,-48.652,-70.284,-7.985,0,-53.029,-79.453,
TT_20_0.25_28, 20, 9, -0.065,-73.05,-71.61,-0.295,-49.175,-0.745,-9.519,0,0,-0.065,-41.057,0,-80.339,-35.559,-38.36,-54.373,-0.162,-0.358,0,-63.391,
TT_20_0.25_29, 20, 9, -1,-8.976,0,-4,0,-44.696,-67,-65.072,-1,-16.802,-1,-27,0,-15.024,0,-91,-9.395,-17.198,-43.232,-20.605,
TT_20_0.25_30, 20, 12, -0.508,0,-15.196,-22.998,-4.427,-63.999,-1.24,-3.99,-40.023,-0.425,-59.998,-36.901,0,-18.527,-12.468,-0.99,-45.071,-16.945,-3.261,-2.114,
TT_20_0.25_31, 20, 15, -9.496,-35.965,-65.016,-32.46,-24.909,-1,-58.984,-69.887,-85.825,-9.56,0,-1.96,-27.484,0,-2,0,-6.04,-92.707,-75.581,-41.126,
TT_20_0.25_32, 20, 12, -73.37,-68.05,-35.59,-68.42,-44.353,-27.976,0,0,0,0,0,-20.647,-60.41,0,-4.92,0,-18.024,0,-82.16,-6.08,
TT_20_0.25_33, 20, 16, 0,-0.012,-89.17,-53.248,-10.219,-0.662,-43.728,-67.615,-31.303,-4.607,-80.289,-80.43,-99.039,-0.946,-42.16,-3.986,-31.793,-109.07,-54.935,-1.807,
TT_20_0.25_34, 20, 10, -2.488,0,-0.048,0,-104.486,-77.353,-59.283,0,0,-2.984,-1.491,-43.752,-53.376,0,-25.995,-21.951,-92.143,-62.726,0,-41.842,
TT_20_0.25_35, 20, 9, 0,-29.62,-19.41,0,-12.435,-15.535,0,-3,0,-3,-67.5,-61.5,-55.881,-45,0,-49.364,0,0,0,-37.755,
TT_20_0.25_36, 20, 12, -82.949,-59.602,-56.95,-5.14,-20.897,-65.02,0,0,-5.25,0,0,-0.997,-57.409,0,-6.534,-0.495,-26.071,0,0,-0.499,
TT_20_0.25_37, 20, 9, -37,-53.288,-1.999,-1.999,-22.043,0,0,-49.694,-81.94,0,-73.06,-1.999,-59.018,-8.999,-16.68,0,-20.56,-21.717,0,-48,
TT_20_0.25_38, 20, 12, -2,-1,-75.365,-84.92,-34.416,-23,-1,0,-1.002,-20.584,-46.824,0,-18.994,-12.006,-45,-2,-48.671,-54.14,-98.08,-0.998,
TT_20_0.25_39, 20, 9, -60.995,-4.047,0,-22.973,0,-12.937,-17.966,-0.913,-77.389,-56.155,-0.982,0,-73.604,-29.994,-58.838,-0.98,-4.961,-31.02,0,-0.145,
TT_20_0.25_40, 20, 13, -6.369,0,-75.859,-83.139,-24.998,-55.527,-37.856,-37.976,-0.491,0,0,-27.167,-1.998,-4,-1.509,-24.633,-22.366,-69.473,-0.998,-2.63,
TT_20_0.25_41, 20, 9, -0.999,-6.112,0,-66.948,-8.368,-37.997,-49.051,-0.506,-49.061,-42.882,0,-77.138,-16.997,-70.909,0,-5.998,0,0,0,0,
TT_20_0.25_42, 20, 8, 0,-1.46,0,0,-20.996,-0.97,-52.59,-8.995,-39.344,-59,-1.966,-53.999,-45.463,-14.994,0,-35.597,0,-5.485,0,-9.96,
TT_20_0.25_43, 20, 12, -75.063,-107.15,0,-1.999,-10.873,-71.937,-89.85,-3,-44.231,0,-0.999,-3,-47.816,-38.098,-22.671,-87.999,-15.125,-43.184,0,0,
TT_20_0.25_44, 20, 10, -39.944,0,0,0,0,0,-3,-19.406,-1,-36.147,-53.456,-85.82,0,-60.704,0,-19.182,0,-28.321,-77.18,-58.84,
TT_20_0.25_45, 20, 13, 0,-3.998,0,-31.499,-35.498,-28.022,0,-48.063,-86.9,-49.974,-68.801,-2.997,0,-0.646,-1.55,0,-61.133,-76.196,-90.899,-3.793,
TT_20_0.25_46, 20, 12, 0,-18.158,0,-19.113,0,-16.996,-99.997,-83.072,-18.302,-79.071,-45.846,0,-15.921,-62.855,-52.175,-2.995,0,-3.008,-42.975,-0.473,
TT_20_0.25_47, 20, 12, 0,-81.186,-19.449,0,-1,-61.537,0,-64.736,-71.357,0,-67.846,0,-5.995,-2.597,-3.892,-71.309,0,-26.54,-1.017,-0.375,
TT_20_0.25_48, 20, 14, -61.106,0,-26.173,0,0,-0.249,0,-7.193,-25.951,0,-67.536,0,-88.099,-35.267,-66.179,-0.399,-7.604,-86.388,-2.133,-83.679,
TT_20_0.25_49, 20, 14, -1.03,-16.816,-0.947,0,-80.674,-38.736,-0.26,-19.646,-1.874,0,-74.015,-40.989,-43.988,-6.636,-0.048,-28.765,-1.334,-8.808,-86.173,-62.114,
TT_20_0.50_0, 20, 5, -0.241,0,0,-1.23,-1.222,-63.721,0,-3.146,-59.15,0,-40.337,-11.72,0,-17.378,0,0,0,-49.99,0,-14.076,
TT_20_0.50_1, 20, 10, 0,0,0,-51.568,0,-91.974,0,-8.342,-7.714,-90.983,0,-33.245,-9.386,0,-18.227,0,0,-80.005,-49.364,0,
TT_20_0.50_2, 20, 4, 0,-1,0,-62.14,0,-20.953,0,-23.046,0,0,-7.999,0,0,-71.998,-59.737,0,0,-77.12,-11.993,0,
TT_20_0.50_3, 20, 7, 0,0,-58.091,-4.078,-5.873,0,-39.46,-0.52,-10.884,0,-30.094,-1,0,-0.478,0,-5.983,-32.492,0,0,-36.768,
TT_20_0.50_4, 20, 15, -18.839,-3.98,-1.289,-9.967,-13.184,-20.998,-1.306,-4.96,-21.487,-5.995,-0.34,-0.342,-37.154,-0.304,-1,0,-44.503,-58.831,-9.04,-1.405,
TT_20_0.50_5, 20, 9, 0,0,0,-4.668,-4.535,0,0,0,-9.926,-10.952,-0.376,-72.281,-0.344,-10.28,0,0,-63.647,-33.945,-15.518,-15.132,
TT_20_0.50_6, 20, 9, -28.676,-1.367,0,-34.694,-42.786,0,-36.972,-2.89,0,0,0,0,0,-0.967,-1.63,-0.627,-0.169,-66.992,0,-9.028,
TT_20_0.50_7, 20, 6, 0,-46.625,-5.008,-2.933,-11.009,-2.932,0,0,0,-2.714,-37.136,0,-2.959,-43.777,0,-0.073,-86.356,-71.6,-55.017,-3,
TT_20_0.50_8, 20, 7, 0,0,0,0,-10.969,0,-0.925,-11.85,-28.989,-53.154,0,-2.997,-89.996,-4.979,0,-36.407,-0.971,-76.572,-2.999,-27.976,
TT_20_0.50_9, 20, 6, -11.208,0,-3,-3,0,-1,0,0,-3,-1,-14.792,0,-75.83,-72.329,0,0,-25.671,0,-50.17,0,
TT_20_0.50_10, 20, 8, 0,-47.709,0,0,-15.668,0,-1.949,-11.664,-11.85,0,0,-2.512,0,-73.89,-20.968,-30.381,0,-1.883,-49.235,-36.057,
TT_20_0.50_11, 20, 7, 0,-50.697,0,0,0,-4.989,-39.624,-1.497,-2.996,0,0,0,-50.037,0,-42.359,0,0,-66.255,0,-1.502,
TT_20_0.50_12, 20, 8, -31.22,-34.264,0,-0.101,0,0,0,-1.893,-14.128,-50,0,-0.805,-45.081,-45.991,-15.411,-2.025,-6.398,-5.762,-57.432,0,
TT_20_0.50_13, 20, 10, -14.082,-1.967,-72.985,-68.139,-2.844,0,0,-42.84,0,0,-16.891,-39.84,-6.997,-1.968,0,-28.103,-2.016,0,0,-17.056,
TT_20_0.50_14, 20, 5, 0,0,0,0,0,-21.008,0,-58.57,0,-3,-1,-49,0,-3,0,-28.992,0,-83.21,-65.22,-4,
TT_20_0.50_15, 20, 11, -0.507,-3.925,-22.07,-11.661,0,0,-6.996,-11.03,-1.215,-1.979,0,-27.116,-54.005,-2.474,-52.99,0,-4.067,-62.987,-35.879,0,
TT_20_0.50_16, 20, 7, -2.987,-19.289,0,-22.549,0,-2.972,-18.981,-51.862,0,0,0,-44.494,-44.438,0,-65.083,0,0,0,0,0,
TT_20_0.50_17, 20, 13, -1.025,-4.997,-19.56,-78.606,-24.109,-87.366,-0.484,-18.883,0,0,-87.018,-19.548,0,0,-10.998,0,-0.324,-57.568,-0.514,-0.963,
TT_20_0.50_18, 20, 8, 0,0,0,-20.697,0,-61.993,-63.993,-47.995,-1.996,0,-21.207,-23.788,0,0,-3.454,-4.985,-3.992,-1.519,-22.278,0,
TT_20_0.50_19, 20, 7, -54.759,-7.015,-5.647,-38.783,0,-0.697,0,-48.156,0,-9.542,0,0,0,0,0,-27.602,0,-2.761,-46.537,-20.985,
TT_20_0.50_20, 20, 8, -2.983,-25.982,-86.734,0,-1.997,-3.879,0,0,0,0,-99.133,-30.326,0,0,0,-72.112,-40.504,-17.08,-4.177,0,
TT_20_0.50_21, 20, 6, 0,0,-0.005,-48.322,-8.293,-57.662,0,0,0,-4.904,-2.998,0,0,-41.177,-51.784,0,-2.997,0,0,-44.815,
TT_20_0.50_22, 20, 6, 0,-43.982,-20.721,-0.768,-5.436,0,0,0,-37.409,0,0,0,0,0,-25.146,0,-30.206,0,-21.488,-16.076,
TT_20_0.50_23, 20, 6, 0,0,-6.925,-0.318,-81.995,-80.018,-68.821,0,-30.686,0,-3.754,0,0,0,-45.073,-0.994,0,-5.928,-37.237,-4.944,
TT_20_0.50_24, 20, 7, -1.977,-20.243,-66.749,-66.882,0,0,-82.132,-37.652,-1.434,0,0,-0.084,-2.216,-6.02,-47.963,0,-0.534,-1.996,0,-0.993,
TT_20_0.50_25, 20, 9, 0,-12.915,-2.999,0,-0.951,-1,-68.688,0,-96.07,0,0,-22,-62.93,-1.967,-6.082,0,-51.31,0,-2.08,0,
TT_20_0.50_26, 20, 8, -0.441,-31.462,-18.348,-24.47,-27.531,0,-0.039,0,0,0,-10.005,-2.029,-0.84,-54.018,0,0,-68.977,-33.876,0,0,
TT_20_0.50_27, 20, 8, -65.129,-7.335,0,0,-5.993,-0.028,-34.903,-28.558,-13.997,0,0,-19.095,-3.989,-6.486,-73.308,-2.927,0,-13.312,0,0,
TT_20_0.50_28, 20, 9, -16.861,0,-27.367,-1.448,-0.999,0,-100.99,0,0,-0.455,0,-37.388,-43.883,0,0,-12.769,-38.047,-46.585,0,0,
TT_20_0.50_29, 20, 14, -14.339,-16.041,-2.983,-16.98,-68.683,-99.131,-0.278,-1.487,0,-3.472,0,-62.327,-1.405,0,-12.856,-32.285,-88.12,-40.345,0,-95.03,
TT_20_0.50_30, 20, 7, -25.394,-12.997,-6.999,-0.722,0,-83.2,0,-14.875,0,-66.125,-75.327,0,0,-4.973,0,0,-2.974,0,0,-83.334,
TT_20_0.50_31, 20, 6, -14.339,-5,0,0,-36.98,-13.661,-3,0,0,0,-75.02,-1,0,-2.492,-3,0,0,0,-23,-0.508,
TT_20_0.50_32, 20, 9, -61.388,0,0,0,-42.602,-2.239,-75.083,-3.104,0,-67.906,0,0,-8.082,-0.651,-3.882,0,0,0,0,0,
TT_20_0.50_33, 20, 8, -52.125,-3.283,-41.597,-45.987,0,-37.399,-1.68,0,0,0,-42.867,0,-6.661,0,-3.999,0,0,0,-3.997,-3.354,
