Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
20-instance-41, 20, 7, 0.001,0.03,3.362,18,1000,0.421284,0.428571,0.315,
20-instance-42, 20, 5, 0.009,0.064,9.41,18,1000,0.581155,0.6,0.338,
20-instance-43, 20, 8, 0.01,0.128,10.427,17,1000,0.374055,0.5,0.071,
20-instance-44, 20, 5, 0.009,0.048,9.025,18,1000,0.574114,0.6,0.484,
20-instance-45, 20, 11, 0.01,0.105,11.239,17,1000,0,0.454545,0,
20-instance-46, 20, 6, 0.002,0.006,1.317,20,1000,0,0.166667,0,
20-instance-47, 20, 8, 0.009,0.139,11.172,17,1000,0.554647,0.625,0.266,
20-instance-48, 20, 2, 0.01,0.059,5.364,20,1000,0,0.5,0,
20-instance-49, 20, 2, 0.001,0.006,1.412,20,1000,0,0.5,0,
20-instance-50, 20, 3, 0.012,0.182,13.064,20,1000,0.207383,0.666667,0.009,
30-instance-1, 30, 7, 0.015,0.286,15.732,26,1000,0,0.571429,0,
30-instance-2, 30, 8, 0.004,0.054,3.956,29,1000,0,0.5,0,
30-instance-3, 30, 7, 0.002,0.014,3.219,28,1000,0,0.285714,0,
30-instance-4, 30, 0, 0.01,0.161,0,31,0,0,0,1,
30-instance-5, 30, 15, 0.008,0.043,12.523,30,1000,0,0.0666667,0,
30-instance-6, 30, 10, 0.013,0.136,11.465,26,1000,0,0.6,0,
30-instance-7, 30, 2, 0.001,0.01,1.752,30,1000,0,0.5,0,
30-instance-8, 30, 8, 0.011,0.2,11.055,30,1000,0,0.125,0,
30-instance-9, 30, 15, 0.013,0.188,14.002,26,1000,0.12451,0.266667,0.017,
30-instance-10, 30, 13, 0.003,0.045,3.938,25,1000,0,0.307692,0,
30-instance-11, 30, 4, 0.002,0.021,3.101,30,1000,0.74499,0.75,0.64,
30-instance-12, 30, 17, 0.009,0.049,11.418,26,1000,0,0.176471,0,
30-instance-13, 30, 5, 0.008,0.104,10.493,29,1000,0,0.4,0,
30-instance-14, 30, 14, 0.009,0.156,12.017,26,1000,0,0.142857,0,
30-instance-15, 30, 9, 0.01,0.286,13.495,29,1000,0,0.222222,0,
30-instance-16, 30, 0, 0.014,0.287,0,31,0,0,0,1,
30-instance-17, 30, 3, 0.001,0.027,2.155,30,1000,0.643019,0.666667,0.45,
30-instance-18, 30, 13, 0.009,0.205,15.31,26,1000,0,0.538462,0,
30-instance-19, 30, 21, 0.018,0.245,18.035,24,1000,0,0.285714,0,
30-instance-20, 30, 7, 0.009,0.089,7.449,28,1000,0,0.285714,0,
30-instance-21, 30, 4, 0.001,0.01,2.004,28,1000,0,0.5,0,
30-instance-22, 30, 17, 0.01,0.198,12.606,26,1000,0,0.176471,0,
30-instance-23, 30, 11, 0.013,0.188,14.488,24,1000,0.446813,0.545455,0.121,
30-instance-24, 30, 13, 0.018,0.288,19.115,23,1000,0,0.384615,0,
30-instance-25, 30, 15, 0.011,0.213,15.466,26,1000,0,0.2,0,
30-instance-26, 30, 6, 0.008,0.075,11.228,30,1000,0,0.166667,0,
30-instance-27, 30, 14, 0.015,0.27,19.754,23,1000,0,0.357143,0,
30-instance-28, 30, 5, 0.003,0.086,4.21,29,1000,0,0.6,0,
30-instance-29, 30, 9, 0.008,0.066,4.852,26,1000,0,0.666667,0,
30-instance-30, 30, 3, 0.003,0.041,6.138,30,1000,0,0.333333,0,
30-instance-31, 30, 6, 0.01,0.228,12.251,29,1000,0,0.5,0,
30-instance-32, 30, 11, 0.005,0.077,6.456,26,1000,0,0.454545,0,
30-instance-33, 30, 12, 0.008,0.223,14.23,28,1000,0.0780783,0.25,0.001,
30-instance-34, 30, 14, 0.008,0.149,8.385,26,1000,0.133373,0.214286,0.03,
30-instance-35, 30, 10, 0.009,0.173,10.325,28,1000,0,0.2,0,
30-instance-36, 30, 6, 0.008,0.138,8.624,28,1000,0.607444,0.666667,0.204,
30-instance-37, 30, 7, 0.01,0.208,13.343,29,1000,0,0.285714,0,
30-instance-38, 30, 3, 0.011,0.18,10.762,30,1000,0,0.333333,0,
30-instance-39, 30, 7, 0.011,0.201,12.351,28,1000,0,0.428571,0,
30-instance-40, 30, 0, 0.01,0.134,0,31,0,0,0,1,
30-instance-41, 30, 12, 0.013,0.24,16.711,23,1000,0.445868,0.583333,0.019,
30-instance-42, 30, 13, 0.016,0.264,16.869,25,1000,0.272965,0.307692,0.112,
30-instance-43, 30, 7, 0.012,0.301,15.168,30,1000,0,0.142857,0,
30-instance-44, 30, 9, 0.011,0.275,14.229,27,1000,0,0.333333,0,
30-instance-45, 30, 8, 0.002,0.013,2.948,26,1000,0,0.375,0,
30-instance-46, 30, 21, 0.011,0.18,14.158,21,1000,0,0.333333,0,
30-instance-47, 30, 17, 0.011,0.181,12.648,25,1000,0,0.176471,0,
30-instance-48, 30, 9, 0.011,0.192,13.602,27,1000,0,0.555556,0,
30-instance-49, 30, 14, 0.009,0.158,13.777,28,1000,0,0.142857,0,
30-instance-50, 30, 4, 0.003,0.061,5.892,28,1000,0.487977,0.5,0.362,
40-instance-1, 40, 15, 0.012,0.109,14.875,34,1000,0,0.266667,0,
40-instance-2, 40, 7, 0.002,0.063,3.93,39,1000,0,0.714286,0,
40-instance-3, 40, 9, 0.014,0.336,18.911,35,1000,0,0.555556,0,
40-instance-4, 40, 17, 0.018,0.43,22.813,31,1000,0,0.352941,0,
40-instance-5, 40, 11, 0.016,0.507,22.385,36,1000,0.79793,0.818182,0.475,
40-instance-6, 40, 4, 0.01,0.218,13.521,40,1000,0,0.25,0,
40-instance-7, 40, 3, 0.012,0.375,16.075,40,1000,0,0.666667,0,
40-instance-8, 40, 27, 0.016,0.3,19.84,26,1000,0,0.296296,0,
40-instance-9, 40, 11, 0.003,0.073,8.179,35,1000,0,0.454545,0,
40-instance-10, 40, 10, 0.01,0.165,16.372,35,1000,0,0.4,0,
40-instance-11, 40, 12, 0.013,0.389,18.042,34,1000,0,0.5,0,
40-instance-12, 40, 17, 0.013,0.353,21.034,32,1000,0,0.411765,0,
40-instance-13, 40, 11, 0.013,0.34,18.436,32,1000,0.497781,0.545455,0.216,
40-instance-14, 40, 13, 0.017,0.416,19.323,34,1000,0,0.230769,0,
40-instance-15, 40, 18, 0.016,0.366,20.293,31,1000,0,0.277778,0,
40-instance-16, 40, 18, 0.018,0.384,21.236,31,1000,0,0.333333,0,
40-instance-17, 40, 23, 0.017,0.405,24.997,31,1000,0,0.217391,0,
40-instance-18, 40, 11, 0.012,0.237,16.603,34,1000,0,0.454545,0,
40-instance-19, 40, 14, 0.015,0.404,23.99,31,1000,0.307385,0.428571,0.042,
40-instance-20, 40, 0, 0.009,0.101,0,41,0,0,0,1,
40-instance-21, 40, 19, 0.015,0.309,22.854,28,1000,0.175466,0.421053,0.002,
40-instance-22, 40, 8, 0.008,0.099,12.492,36,1000,0.461143,0.5,0.326,
40-instance-23, 40, 19, 0.016,0.421,20.239,32,1000,0,0.473684,0,
40-instance-24, 40, 13, 0.002,0.025,4.47,37,1000,0,0.230769,0,
40-instance-25, 40, 5, 0.012,0.386,17.946,39,1000,0,0.4,0,
40-instance-26, 40, 9, 0.01,0.243,9.522,38,1000,0,0.555556,0,
40-instance-27, 40, 20, 0.01,0.198,11.556,31,1000,0,0.25,0,
40-instance-28, 40, 9, 0.01,0.263,17.061,36,1000,0,0.666667,0,
40-instance-29, 40, 18, 0.031,0.593,26.889,30,1000,0,0.388889,0,
40-instance-30, 40, 21, 0.024,0.48,27.609,27,1000,0,0.380952,0,
40-instance-31, 40, 17, 0.017,0.46,20.003,33,1000,0,0.176471,0,
40-instance-32, 40, 20, 0.03,0.461,29.702,29,1000,0.447363,0.6,0.005,
40-instance-33, 40, 19, 0.015,0.387,22.005,28,1000,0,0.315789,0,
40-instance-34, 40, 18, 0.019,0.546,29.307,35,1000,0,0.388889,0,
40-instance-35, 40, 14, 0.017,0.301,15.269,32,1000,0,0.428571,0,
40-instance-36, 40, 17, 0.014,0.349,17.254,34,1000,0,0.235294,0,
40-instance-37, 40, 18, 0.02,0.487,22.766,32,1000,0,0.388889,0,
40-instance-38, 40, 23, 0.02,0.434,28.048,29,1000,0,0.391304,0,
40-instance-39, 40, 4, 0.001,0.013,2.713,40,1000,0,0.25,0,
40-instance-40, 40, 11, 0.012,0.195,11.812,34,1000,0,0.454545,0,
40-instance-41, 40, 2, 0.01,0.363,15.527,40,1000,0,0.5,0,
40-instance-42, 40, 16, 0.015,0.327,17.244,32,1000,0.135558,0.5,0.002,
40-instance-43, 40, 9, 0.009,0.111,11.998,37,1000,0,0.222222,0,
40-instance-44, 40, 18, 0.012,0.347,17.02,31,1000,0.225391,0.444444,0.001,
40-instance-45, 40, 18, 0.014,0.281,15.343,33,1000,0.10148,0.166667,0.001,
40-instance-46, 40, 14, 0.016,0.256,15.093,36,1000,0,0.142857,0,
40-instance-47, 40, 12, 0.004,0.064,5.515,35,1000,0,0.416667,0,
40-instance-48, 40, 23, 0.003,0.02,4.635,36,1000,0,0.0869565,0,
40-instance-49, 40, 14, 0.01,0.13,15.91,34,1000,0,0.285714,0,
40-instance-50, 40, 22, 0.017,0.573,29.774,30,1000,0,0.409091,0,
40-instance-51, 40, 26, 0.006,0.272,17.964,32,1000,0,0.269231,0,
40-instance-52, 40, 18, 0.029,0.573,34.093,32,1000,0,0.166667,0,
40-instance-53, 40, 8, 0.019,0.449,21.882,38,1000,0,0.625,0,
40-instance-54, 40, 13, 0.016,0.348,20.516,32,1000,0,0.538462,0,
40-instance-55, 40, 15, 0.016,0.394,19.809,34,1000,0,0.266667,0,
40-instance-56, 40, 21, 0.02,0.514,34.012,27,1000,0,0.428571,0,
40-instance-57, 40, 16, 0.018,0.363,22.473,33,1000,0,0.3125,0,
40-instance-58, 40, 18, 0.016,0.447,25.096,36,1000,0,0.222222,0,
40-instance-59, 40, 9, 0.014,0.347,15.659,37,1000,0,0.333333,0,
40-instance-60, 40, 17, 0.015,0.359,21.122,33,1000,0.181412,0.470588,0.001,
40-instance-61, 40, 8, 0.005,0.097,18.036,37,1000,0,0.5,0,
40-instance-62, 40, 15, 0.01,0.397,18.44,37,1000,0,0.333333,0,
40-instance-63, 40, 14, 0.013,0.306,16.63,34,1000,0,0.428571,0,
40-instance-64, 40, 14, 0.003,0.026,4.99,35,1000,0,0.285714,0,
40-instance-65, 40, 5, 0.003,0.1,7.29,40,1000,0.761321,0.8,0.392,
