Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
70-instance-2, 70, 37, 0.025,1.132,44.864,49,1000,0.256945,0.351351,0.074,
70-instance-3, 70, 40, 0.04,1.331,108.745,44,1000,0.371432,0.425,0.181,
70-instance-4, 70, 28, 0.033,1.559,69.56,56,1000,0.224801,0.25,0.146,
70-instance-5, 70, 30, 0.037,1.705,83.616,53,1000,0.39591,0.466667,0.217,
70-instance-6, 70, 34, 0.037,1.421,64.01,46,1000,0.291689,0.323529,0.107,
70-instance-7, 70, 33, 0.021,0.863,37.082,48,1000,0.331143,0.393939,0.12,
70-instance-8, 70, 24, 0.012,0.423,16.635,60,1000,0.196347,0.291667,0.069,
70-instance-9, 70, 43, 0.029,1.026,60.363,48,1000,0.293835,0.395349,0.083,
70-instance-10, 70, 35, 0.034,1.103,55.828,44,1000,0.37714,0.428571,0.155,
70-instance-11, 70, 21, 0.02,0.931,38.433,63,1000,0.174635,0.190476,0.135,
70-instance-12, 70, 31, 0.031,1.423,54.524,52,1000,0.34619,0.451613,0.087,
70-instance-13, 70, 30, 0.02,0.995,28.749,56,1000,0.19654,0.3,0.082,
70-instance-14, 70, 18, 0.021,0.997,21.376,62,1000,0.315048,0.388889,0.161,
70-instance-15, 70, 45, 0.023,0.889,36.663,49,1000,0.134732,0.244444,0.05,
70-instance-16, 70, 23, 0.018,1.204,57.307,56,1000,0.471536,0.521739,0.244,
70-instance-17, 70, 20, 0.03,1.26,28.457,57,1000,0.413508,0.45,0.276,
70-instance-18, 70, 38, 0.03,1.51,63.424,49,1000,0.219657,0.236842,0.11,
70-instance-19, 70, 28, 0.035,1.629,73.402,49,1000,0.45398,0.464286,0.375,
70-instance-20, 70, 9, 0.03,1.821,23.188,68,1000,0.183219,0.222222,0.126,
70-instance-21, 70, 27, 0.024,1.37,44.968,51,1000,0.42477,0.444444,0.3,
70-instance-22, 70, 26, 0.014,0.826,18.727,61,1000,0.134006,0.192308,0.054,
70-instance-23, 70, 20, 0.022,1.226,32.863,61,1000,0.290518,0.3,0.186,
70-instance-24, 70, 35, 0.028,1.325,50.325,50,1000,0.242604,0.371429,0.056,
70-instance-25, 70, 34, 0.029,1.32,50.805,56,1000,0.192706,0.294118,0.08,
70-instance-26, 70, 37, 0.013,0.478,18.167,56,1000,0.175881,0.297297,0.048,
70-instance-27, 70, 32, 0.035,1.406,68.063,57,1000,0.140586,0.21875,0.045,
70-instance-28, 70, 24, 0.041,2.074,75.725,60,1000,0.189815,0.208333,0.127,
70-instance-29, 70, 26, 0.045,2.788,115.748,54,1000,0.380175,0.423077,0.207,
70-instance-30, 70, 33, 0.038,2.337,50.255,63,1000,0.0669696,0.121212,0.027,
70-instance-31, 70, 39, 0.032,0.876,40.495,52,1000,0.187812,0.333333,0.043,
70-instance-32, 70, 32, 0.027,1.002,40.974,53,1000,0.283306,0.34375,0.18,
70-instance-33, 70, 15, 0.023,1.377,24.202,62,1000,0.328551,0.333333,0.234,
70-instance-34, 70, 31, 0.02,1.015,29.029,61,1000,0.103762,0.129032,0.062,
70-instance-35, 70, 35, 0.02,0.904,37.353,52,1000,0.219712,0.285714,0.091,
70-instance-36, 70, 36, 0.018,1.405,47.358,59,1000,0.0999941,0.166667,0.035,
70-instance-37, 70, 39, 0.048,1.653,61.59,57,1000,0.0868824,0.128205,0.029,
70-instance-38, 70, 29, 0.037,1.588,61.151,56,1000,0.334794,0.413793,0.109,
70-instance-39, 70, 34, 0.02,1.191,56.082,51,1000,0.160173,0.205882,0.077,
70-instance-40, 70, 10, 0.024,1.147,29.652,64,1000,0.384273,0.4,0.278,
70-instance-41, 70, 19, 0.036,2.175,36.934,58,1000,0.577062,0.578947,0.487,
70-instance-42, 70, 20, 0.032,1.462,82.907,58,1000,0.468471,0.5,0.285,
70-instance-43, 70, 30, 0.031,2.01,63.73,55,1000,0.190887,0.2,0.139,
70-instance-44, 70, 35, 0.032,1.537,62.886,47,1000,0.185127,0.2,0.132,
70-instance-45, 70, 38, 0.027,1.411,63.957,48,1000,0.228652,0.315789,0.057,
70-instance-46, 70, 30, 0.038,1.539,59.027,49,1000,0.510848,0.533333,0.336,
70-instance-47, 70, 31, 0.033,1.566,135.977,53,1000,0.166794,0.193548,0.089,
70-instance-48, 70, 17, 0.029,1.31,30.404,60,1000,0.346388,0.352941,0.252,
70-instance-49, 70, 31, 0.08,1.901,100.281,50,1000,0.286917,0.290323,0.206,
70-instance-50, 70, 32, 0.087,2.466,131.33,46,1000,0.375059,0.40625,0.256,
