Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
20-instance-16, 20, 0, 0.007,0.089,0,21,0,0,0,1,
20-instance-17, 20, 6, 0,0.005,0.384,20,6,0.166667,0.166667,0.166667,
20-instance-18, 20, 9, 0.001,0.021,1.62,19,14,0.188228,0.222222,0.126,
20-instance-19, 20, 0, 0.001,0.006,0,21,0,0,0,1,
20-instance-20, 20, 9, 0.009,0.091,9.331,19,298,0.203276,0.222222,0.139,
20-instance-21, 20, 11, 0.018,0.188,13.226,17,1000,0.420132,0.454545,0.266,
20-instance-22, 20, 4, 0.011,0.148,0.235,20,24,0.75,0.75,0.75,
20-instance-23, 20, 5, 0.001,0.007,0.062,20,5,0.2,0.2,0.2,
20-instance-24, 20, 10, 0.001,0.011,0.692,19,21,0.183966,0.2,0.134,
20-instance-25, 20, 0, 0.002,0.023,0,21,0,0,0,1,
20-instance-26, 20, 10, 0.004,0.115,16.429,18,1000,0.395059,0.4,0.323,
20-instance-27, 20, 0, 0.002,0.011,0,21,0,0,0,1,
20-instance-28, 20, 11, 0.003,0.027,1.839,17,13,0.19675,0.272727,0.111,
20-instance-29, 20, 6, 0.013,0.212,3.129,19,720,0.326599,0.333333,0.266667,
20-instance-30, 20, 8, 0.01,0.18,155.673,18,0,0.242227,0.25,0.2,
20-instance-31, 20, 5, 0.002,0.013,0.168,19,25,0.594201,0.6,0.5,
20-instance-32, 20, 10, 0.011,0.138,10.754,16,961,0.34339,0.4,0.18,
20-instance-33, 20, 0, 0.001,0.01,0,21,0,0,0,1,
20-instance-34, 20, 0, 0.002,0.011,0,21,0,0,0,1,
20-instance-35, 20, 8, 0.003,0.037,105.587,16,28,0.375,0.375,0.375,
20-instance-36, 20, 3, 0.004,0.041,0.026,20,6,0.333333,0.333333,0.333333,
20-instance-37, 20, 5, 0.011,0.166,0.576,20,120,0.2,0.2,0.2,
20-instance-38, 20, 5, 0.001,0.005,0.116,20,5,0.2,0.2,0.2,
20-instance-39, 20, 0, 0.001,0.025,0,21,0,0,0,1,
20-instance-40, 20, 9, 0.002,0.051,13.383,17,1000,0.430415,0.444444,0.292,
20-instance-41, 20, 7, 0.013,0.068,16.613,18,2466,0.428571,0.428571,0.428571,
20-instance-42, 20, 5, 0.01,0.09,0.889,18,6,0.594201,0.6,0.5,
20-instance-43, 20, 8, 0.013,0.19,198.411,17,0,0.484455,0.5,0.4,
20-instance-44, 20, 5, 0.014,0.085,0.271,18,63,0.594201,0.6,0.5,
20-instance-45, 20, 11, 0.008,0.111,51.039,17,1000,0.38346,0.454545,0.189,
20-instance-46, 20, 6, 0.001,0.028,1.222,20,6,0.166667,0.166667,0.166667,
20-instance-47, 20, 8, 0.02,0.586,305.013,17,0,0.612372,0.625,0.5,
20-instance-48, 20, 2, 0.016,0.057,0.01,20,2,0.5,0.5,0.5,
20-instance-49, 20, 2, 0.001,0.005,0.008,20,2,0.5,0.5,0.5,
20-instance-50, 20, 3, 0.01,0.18,0.075,20,6,0.666667,0.666667,0.666667,
30-instance-1, 30, 7, 0.011,0.247,34.424,26,5040,0.565608,0.571429,0.5,
30-instance-2, 30, 8, 0.002,0.042,168.957,29,0,0.433013,0.5,0.25,
30-instance-3, 30, 7, 0.001,0.029,7.04,28,5040,0.259853,0.285714,0.2,
30-instance-4, 30, 0, 0.014,0.221,0,31,0,0,0,1,
30-instance-5, 30, 15, 0.01,0.065,10.762,30,15,0.0662914,0.0666667,0.056,
30-instance-6, 30, 10, 0.015,0.144,8.413,26,1000,0.559675,0.6,0.321,
30-instance-7, 30, 2, 0.001,0.009,0.011,30,2,0.5,0.5,0.5,
30-instance-8, 30, 8, 0.012,0.222,215.886,30,0,0.125,0.125,0.125,
30-instance-9, 30, 15, 0.012,0.203,14.497,26,1000,0.207215,0.266667,0.107,
30-instance-10, 30, 13, 0.007,0.066,12.486,25,1000,0.259045,0.307692,0.133,
30-instance-11, 30, 4, 0.003,0.031,0.116,30,24,0.75,0.75,0.75,
30-instance-12, 30, 17, 0.009,0.055,10.974,26,1000,0.121168,0.176471,0.063,
30-instance-13, 30, 5, 0.011,0.127,0.501,29,120,0.382312,0.4,0.3,
30-instance-14, 30, 14, 0.009,0.167,10.343,26,1000,0.140039,0.142857,0.091,
30-instance-15, 30, 9, 0.015,0.302,11.559,29,1000,0.209711,0.222222,0.155,
30-instance-16, 30, 0, 0.02,0.365,0,31,0,0,0,1,
30-instance-17, 30, 3, 0.002,0.026,0.047,30,3,0.666667,0.666667,0.666667,
30-instance-18, 30, 13, 0.01,0.201,11.845,26,1000,0.438224,0.538462,0.155,
30-instance-19, 30, 21, 0.023,0.262,16.136,24,1000,0.197592,0.285714,0.075,
30-instance-20, 30, 7, 0.009,0.112,17.038,28,5040,0.254311,0.285714,0.190476,
30-instance-21, 30, 4, 0.001,0.014,0.048,28,24,0.493007,0.5,0.416667,
30-instance-22, 30, 17, 0.011,0.211,10.544,26,1000,0.126687,0.176471,0.06,
30-instance-23, 30, 11, 0.018,0.203,11.766,24,1000,0.517051,0.545455,0.312,
30-instance-24, 30, 13, 0.017,0.32,23.425,23,1000,0.362027,0.384615,0.211,
30-instance-25, 30, 15, 0.068,1.068,18.176,26,1000,0.159601,0.2,0.093,
30-instance-26, 30, 6, 0.016,0.13,2.004,30,720,0.166667,0.166667,0.166667,
30-instance-27, 30, 14, 0.025,0.432,24.125,23,1000,0.333525,0.357143,0.199,
30-instance-28, 30, 5, 0.005,0.13,0.962,29,120,0.594201,0.6,0.5,
30-instance-29, 30, 9, 0.015,0.096,10.754,26,1000,0.666375,0.666667,0.64,
30-instance-30, 30, 3, 0.005,0.077,0.046,30,6,0.333333,0.333333,0.333333,
30-instance-31, 30, 6, 0.013,0.341,4.81,29,720,0.5,0.5,0.5,
30-instance-32, 30, 11, 0.004,0.11,9.785,26,1000,0.392596,0.454545,0.165,
30-instance-33, 30, 12, 0.01,0.242,16.037,28,1000,0.232667,0.25,0.179,
30-instance-34, 30, 14, 0.013,0.218,10.774,26,1000,0.202306,0.214286,0.118,
30-instance-35, 30, 10, 0.011,0.231,11.877,28,1000,0.183586,0.2,0.122,
30-instance-36, 30, 6, 0.009,0.158,4.732,28,720,0.636799,0.666667,0.341667,
30-instance-37, 30, 7, 0.012,0.249,33.756,29,5040,0.272619,0.285714,0.190476,
30-instance-38, 30, 3, 0.012,0.207,0.04,30,6,0.333333,0.333333,0.333333,
30-instance-39, 30, 7, 0.01,0.211,21.383,28,5040,0.428492,0.428571,0.419048,
30-instance-40, 30, 0, 0.009,0.159,0,31,0,0,0,1,
30-instance-41, 30, 12, 0.016,0.266,14.577,23,1000,0.574122,0.583333,0.396,
30-instance-42, 30, 13, 0.027,0.313,15.866,25,1000,0.306994,0.307692,0.27,
30-instance-43, 30, 7, 0.011,0.285,29.107,30,5040,0.142857,0.142857,0.142857,
30-instance-44, 30, 9, 0.011,0.319,12.342,27,1000,0.299125,0.333333,0.161,
30-instance-45, 30, 8, 0.002,0.025,72.024,26,0,0.368177,0.375,0.3,
30-instance-46, 30, 21, 0.018,0.212,13.341,21,1000,0.224665,0.333333,0.082,
30-instance-47, 30, 17, 0.01,0.217,12.005,25,1000,0.173835,0.176471,0.128,
30-instance-48, 30, 9, 0.019,0.231,11.004,27,1000,0.516081,0.555556,0.295,
30-instance-49, 30, 14, 0.011,0.192,11.076,28,1000,0.142001,0.142857,0.118,
30-instance-50, 30, 4, 0.004,0.062,0.145,28,24,0.5,0.5,0.5,
40-instance-1, 40, 15, 0.01,0.11,12.636,34,1000,0.230162,0.266667,0.096,
40-instance-2, 40, 7, 0.003,0.088,31.575,39,5040,0.713081,0.714286,0.666667,
40-instance-3, 40, 9, 0.024,0.417,15.375,35,1000,0.548522,0.555556,0.409,
40-instance-4, 40, 17, 0.025,0.425,19.461,31,1000,0.3076,0.352941,0.178,
40-instance-5, 40, 11, 0.02,0.499,15.681,36,1000,0.816602,0.818182,0.738,
40-instance-6, 40, 4, 0.015,0.253,0.166,40,24,0.25,0.25,0.25,
40-instance-7, 40, 3, 0.015,0.523,0.162,40,6,0.666667,0.666667,0.666667,
40-instance-8, 40, 27, 0.039,0.558,17.817,26,1000,0.2338,0.296296,0.075,
40-instance-9, 40, 11, 0.003,0.095,9.92,35,1000,0.424563,0.454545,0.254,
40-instance-10, 40, 10, 0.017,0.154,10.22,35,1000,0.379462,0.4,0.248,
40-instance-11, 40, 12, 0.017,0.444,13.136,34,1000,0.452354,0.5,0.228,
40-instance-12, 40, 17, 0.024,0.338,13.516,32,1000,0.322263,0.411765,0.122,
40-instance-13, 40, 11, 0.019,0.409,13.837,32,1000,0.529173,0.545455,0.334,
40-instance-14, 40, 13, 0.02,0.411,17.771,34,1000,0.229843,0.230769,0.197,
40-instance-15, 40, 18, 0.016,0.41,14.949,31,1000,0.245572,0.277778,0.154,
40-instance-16, 40, 18, 0.026,0.444,16.79,31,1000,0.282474,0.333333,0.186,
40-instance-17, 40, 23, 0.022,0.665,20.78,31,1000,0.155405,0.217391,0.058,
40-instance-18, 40, 11, 0.015,0.246,11.828,34,1000,0.385365,0.454545,0.186,
40-instance-19, 40, 14, 0.044,0.624,20.579,31,1000,0.411637,0.428571,0.312,
40-instance-20, 40, 0, 0.012,0.095,0,41,0,0,0,1,
40-instance-21, 40, 19, 0.017,0.331,15.394,28,1000,0.392126,0.421053,0.269,
40-instance-22, 40, 8, 0.008,0.096,96.843,36,0,0.478396,0.5,0.333333,
40-instance-23, 40, 19, 0.019,0.39,13.968,32,1000,0.400296,0.473684,0.142,
40-instance-24, 40, 13, 0.003,0.04,1.661,37,1000,0.203454,0.230769,0.126,
40-instance-25, 40, 5, 0.02,0.453,1.239,39,120,0.392026,0.4,0.333333,
40-instance-26, 40, 9, 0.009,0.229,9.832,38,1000,0.476511,0.555556,0.226,
40-instance-27, 40, 20, 0.013,0.256,12.628,31,1000,0.204578,0.25,0.119,
40-instance-28, 40, 9, 0.013,0.29,22.088,36,1000,0.645633,0.666667,0.403,
40-instance-29, 40, 18, 0.023,0.449,19.5,30,1000,0.366134,0.388889,0.217,
40-instance-30, 40, 21, 0.033,0.553,23.067,27,1000,0.363634,0.380952,0.237,
40-instance-31, 40, 17, 0.022,0.49,14.132,33,1000,0.170724,0.176471,0.112,
40-instance-32, 40, 20, 0.025,0.42,20.628,29,1000,0.585363,0.6,0.385,
40-instance-33, 40, 19, 0.019,0.378,14.527,28,1000,0.283486,0.315789,0.14,
40-instance-34, 40, 18, 0.024,0.557,18.496,35,1000,0.275071,0.388889,0.107,
40-instance-35, 40, 14, 0.011,0.278,11.488,32,1000,0.393294,0.428571,0.229,
40-instance-36, 40, 17, 0.014,0.33,12.813,34,1000,0.191137,0.235294,0.081,
40-instance-37, 40, 18, 0.017,0.455,14.693,32,1000,0.298169,0.388889,0.127,
40-instance-38, 40, 23, 0.019,0.42,18.159,29,1000,0.309168,0.391304,0.151,
40-instance-39, 40, 4, 0.001,0.01,0.025,40,24,0.25,0.25,0.25,
40-instance-40, 40, 11, 0.008,0.201,9.855,34,1000,0.431094,0.454545,0.242,
40-instance-41, 40, 2, 0.012,0.345,0.045,40,2,0.5,0.5,0.5,
40-instance-42, 40, 16, 0.016,0.349,12.719,32,1000,0.475216,0.5,0.247,
40-instance-43, 40, 9, 0.009,0.104,8.993,37,1000,0.207198,0.222222,0.117,
40-instance-44, 40, 18, 0.013,0.347,12.183,31,1000,0.422857,0.444444,0.272,
40-instance-45, 40, 18, 0.012,0.283,10.863,33,1000,0.157156,0.166667,0.099,
40-instance-46, 40, 14, 0.013,0.259,11.11,36,1000,0.125352,0.142857,0.073,
40-instance-47, 40, 12, 0.004,0.058,8.556,35,1000,0.368642,0.416667,0.19,
40-instance-48, 40, 23, 0.003,0.023,6.363,36,30,0,0.0869565,0,
40-instance-49, 40, 14, 0.011,0.126,10.527,34,1000,0.270812,0.285714,0.193,
40-instance-50, 40, 22, 0.016,0.393,14.974,30,1000,0.316544,0.409091,0.148,
40-instance-51, 40, 26, 0.007,0.208,16.704,32,1000,0.144866,0.269231,0.043,
40-instance-52, 40, 18, 0.018,0.523,21.043,32,1000,0.164527,0.166667,0.122,
40-instance-53, 40, 8, 0.014,0.474,334.24,38,0,0.602129,0.625,0.397619,
40-instance-54, 40, 13, 0.013,0.268,11.067,32,1000,0.517589,0.538462,0.39,
40-instance-55, 40, 15, 0.012,0.347,11.492,34,1000,0.247277,0.266667,0.172,
40-instance-56, 40, 21, 0.02,0.439,16.686,27,1000,0.384835,0.428571,0.186,
40-instance-57, 40, 16, 0.014,0.286,11.938,33,1000,0.225506,0.3125,0.1,
40-instance-58, 40, 18, 0.016,0.379,13.189,36,1000,0.134703,0.222222,0.067,
40-instance-59, 40, 9, 0.011,0.296,11.246,37,1000,0.320724,0.333333,0.236,
40-instance-60, 40, 17, 0.016,0.365,12.833,33,1000,0.385589,0.470588,0.138,
40-instance-61, 40, 8, 0.005,0.087,202.878,37,0,0.478396,0.5,0.333333,
40-instance-62, 40, 15, 0.009,0.391,13.465,37,1000,0.199505,0.333333,0.087,
40-instance-63, 40, 14, 0.013,0.27,10.811,34,1000,0.386017,0.428571,0.26,
40-instance-64, 40, 14, 0.002,0.025,8.065,35,1000,0.214513,0.285714,0.1,
40-instance-65, 40, 5, 0.003,0.087,1.172,40,120,0.8,0.8,0.8,
50-instance-1, 50, 8, 0.014,0.282,568.578,50,0,0.125,0.125,0.125,
50-instance-2, 50, 19, 0.023,0.594,18.185,42,1000,0.178026,0.210526,0.09,
50-instance-3, 50, 27, 0.018,0.441,14.535,35,1000,0.272702,0.333333,0.154,
50-instance-4, 50, 18, 0.022,0.546,19.283,43,1000,0.142795,0.166667,0.095,
50-instance-5, 50, 18, 0.014,0.479,13.185,43,1000,0.208777,0.222222,0.168,
50-instance-6, 50, 8, 0.015,0.346,215.558,46,0,0.353553,0.375,0.25,
50-instance-7, 50, 13, 0.02,0.647,15.72,45,1000,0.230585,0.230769,0.216,
50-instance-8, 50, 23, 0.02,0.489,14.354,43,1000,0.145763,0.217391,0.078,
50-instance-9, 50, 21, 0.027,0.473,17.953,36,1000,0.458812,0.47619,0.342,
50-instance-10, 50, 9, 0.005,0.248,16.07,50,1000,0.110092,0.111111,0.088,
50-instance-11, 50, 19, 0.023,0.747,19.998,38,1000,0.422525,0.473684,0.209,
50-instance-12, 50, 19, 0.017,0.388,14.078,41,1000,0.389744,0.473684,0.145,
50-instance-13, 50, 32, 0.021,0.715,23.249,35,1000,0.318618,0.46875,0.092,
50-instance-14, 50, 11, 0.018,0.492,17.177,45,1000,0.256464,0.272727,0.174,
50-instance-15, 50, 22, 0.015,0.515,17.064,42,1000,0.196602,0.272727,0.072,
50-instance-16, 50, 30, 0.028,0.947,26.291,38,1000,0.258928,0.3,0.124,
50-instance-17, 50, 20, 0.017,0.335,14.475,38,1000,0.410735,0.45,0.214,
50-instance-18, 50, 13, 0.013,0.27,9.758,42,1000,0.444031,0.461538,0.31,
50-instance-19, 50, 19, 0.014,0.427,12.497,43,1000,0.391092,0.473684,0.189,
50-instance-20, 50, 23, 0.016,0.417,16.011,34,1000,0.380615,0.391304,0.272,
50-instance-21, 50, 16, 0.012,0.255,9.513,49,1000,0.114939,0.1875,0.064,
50-instance-22, 50, 9, 0.021,0.716,16.208,47,1000,0.208332,0.222222,0.132,
50-instance-23, 50, 27, 0.02,0.649,20.432,34,1000,0.306868,0.37037,0.111,
50-instance-24, 50, 29, 0.016,0.4,15.654,33,1000,0.23414,0.275862,0.134,
50-instance-25, 50, 16, 0.015,0.416,13.519,44,1000,0.643272,0.6875,0.343,
50-instance-26, 50, 11, 0.019,0.446,14.702,44,1000,0.250168,0.272727,0.165,
50-instance-27, 50, 24, 0.011,0.443,16.567,39,1000,0.255848,0.375,0.117,
50-instance-28, 50, 15, 0.03,0.872,20.652,45,1000,0.234551,0.266667,0.117,
50-instance-29, 50, 14, 0.015,0.432,12.889,43,1000,0.785318,0.785714,0.729,
50-instance-30, 50, 6, 0.019,0.679,11.137,49,720,0.655185,0.666667,0.5,
50-instance-31, 50, 17, 0.013,0.306,11.201,44,1000,0.243229,0.294118,0.108,
50-instance-32, 50, 14, 0.017,0.576,16.164,45,1000,0.353891,0.428571,0.149,
50-instance-33, 50, 4, 0.017,0.521,0.241,48,24,0.5,0.5,0.5,
50-instance-34, 50, 17, 0.017,0.693,19.664,42,1000,0.173264,0.176471,0.128,
50-instance-35, 50, 6, 0.022,0.701,8.151,47,720,0.5,0.5,0.5,
50-instance-36, 50, 20, 0.019,0.623,15.021,43,1000,0.189358,0.25,0.093,
50-instance-37, 50, 23, 0.024,0.677,19.715,39,1000,0.222107,0.26087,0.121,
50-instance-38, 50, 21, 0.014,0.621,20.171,37,1000,0.560516,0.571429,0.353,
50-instance-39, 50, 24, 0.013,0.348,12.217,37,1000,0.419235,0.458333,0.154,
50-instance-40, 50, 8, 0.002,0.065,82.584,49,0,0.496491,0.5,0.416667,
50-instance-41, 50, 22, 0.027,0.608,18.645,37,1000,0.261694,0.318182,0.16,
50-instance-42, 50, 18, 0.029,0.906,24.583,43,1000,0.715039,0.722222,0.464,
50-instance-43, 50, 19, 0.011,0.25,10.293,44,1000,0.186634,0.210526,0.122,
50-instance-44, 50, 17, 0.025,0.858,25.863,41,1000,0.523225,0.529412,0.446,
50-instance-45, 50, 11, 0.015,0.49,14.097,50,1000,0.0905599,0.0909091,0.08,
50-instance-46, 50, 13, 0.011,0.254,10.602,43,1000,0.435364,0.461538,0.25,
50-instance-47, 50, 13, 0.028,1.008,23.904,45,1000,0.22154,0.230769,0.164,
50-instance-48, 50, 35, 0.022,0.41,18.643,31,1000,0.213692,0.314286,0.049,
50-instance-49, 50, 21, 0.015,0.525,14.192,41,1000,0.28462,0.380952,0.117,
50-instance-50, 50, 9, 0.003,0.11,9.136,46,1000,0.431943,0.444444,0.289,
60-instance-1, 60, 17, 0.01,0.145,10.385,54,1000,0.153234,0.235294,0.066,
60-instance-2, 60, 31, 0.023,0.883,22.019,45,1000,0.212797,0.290323,0.084,
60-instance-3, 60, 30, 0.018,0.581,16.634,45,1000,0.251097,0.333333,0.086,
60-instance-4, 60, 31, 0.027,0.755,23.735,42,1000,0.264624,0.354839,0.067,
60-instance-5, 60, 15, 0.017,0.671,16.318,52,1000,0.449066,0.466667,0.298,
60-instance-6, 60, 42, 0.026,0.846,27.603,34,1000,0.322061,0.404762,0.098,
60-instance-7, 60, 22, 0.023,0.775,24.224,51,1000,0.226628,0.318182,0.11,
60-instance-8, 60, 45, 0.023,0.621,19.925,39,1000,0.220183,0.288889,0.097,
60-instance-9, 60, 25, 0.012,0.401,10.785,50,1000,0.209387,0.28,0.097,
60-instance-10, 60, 24, 0.02,0.742,17.659,52,1000,0.185807,0.208333,0.1,
60-instance-11, 60, 32, 0.016,0.648,16.448,43,1000,0.23168,0.28125,0.114,
60-instance-12, 60, 25, 0.023,0.784,20.672,44,1000,0.358276,0.4,0.162,
60-instance-13, 60, 36, 0.025,0.685,22.114,37,1000,0.326187,0.388889,0.145,
60-instance-14, 60, 20, 0.019,0.524,13.97,53,1000,0.153974,0.25,0.067,
60-instance-15, 60, 41, 0.032,1.065,27.656,40,1000,0.235241,0.341463,0.075,
60-instance-16, 60, 11, 0.019,1.18,20.565,59,1000,0.196343,0.272727,0.11,
60-instance-17, 60, 23, 0.016,0.676,16.591,49,1000,0.33706,0.391304,0.208,
60-instance-18, 60, 34, 0.031,1.084,24.004,47,1000,0.135001,0.176471,0.057,
60-instance-19, 60, 30, 0.012,0.417,14.834,54,1000,0.12668,0.266667,0.041,
60-instance-20, 60, 26, 0.026,0.873,21.897,42,1000,0.339872,0.346154,0.24,
60-instance-21, 60, 32, 0.019,0.929,23.689,40,1000,0.263466,0.28125,0.136,
60-instance-22, 60, 20, 0.011,0.313,10.827,53,1000,0.408953,0.55,0.12,
60-instance-23, 60, 14, 0.023,1.178,23.198,51,1000,0.567178,0.571429,0.466,
60-instance-24, 60, 39, 0.031,0.714,29.119,36,1000,0.294973,0.358974,0.109,
60-instance-25, 60, 26, 0.036,1.27,29.569,45,1000,0.360016,0.423077,0.126,
60-instance-26, 60, 28, 0.018,0.586,15.859,48,1000,0.17669,0.285714,0.054,
60-instance-27, 60, 24, 0.016,0.725,15.207,53,1000,0.128774,0.166667,0.047,
60-instance-28, 60, 27, 0.027,0.881,25.99,44,1000,0.21228,0.222222,0.167,
60-instance-29, 60, 27, 0.031,1.196,30.551,41,1000,0.468532,0.481481,0.271,
60-instance-30, 60, 41, 0.027,0.795,27.232,37,1000,0.192763,0.292683,0.03,
60-instance-31, 60, 35, 0.025,1.037,27.933,42,1000,0.15345,0.171429,0.08,
60-instance-32, 60, 29, 0.024,0.94,23.299,42,1000,0.277985,0.344828,0.16,
60-instance-33, 60, 16, 0.02,0.764,15.589,51,1000,0.289155,0.3125,0.16,
60-instance-34, 60, 32, 0.013,0.359,12.563,49,1000,0.102123,0.1875,0.033,
60-instance-35, 60, 20, 0.015,0.345,10.552,48,1000,0.564352,0.6,0.315,
60-instance-36, 60, 35, 0.02,0.866,23.058,43,1000,0.179463,0.257143,0.065,
60-instance-37, 60, 35, 0.023,0.818,23.007,41,1000,0.179537,0.2,0.105,
60-instance-38, 60, 30, 0.021,0.776,22.429,46,1000,0.369991,0.433333,0.235,
60-instance-39, 60, 31, 0.026,0.672,20.28,44,1000,0.263586,0.387097,0.08,
60-instance-40, 60, 31, 0.025,1.111,26.862,48,1000,0.168019,0.258065,0.058,
60-instance-41, 60, 23, 0.018,0.653,17.001,47,1000,0.31327,0.391304,0.098,
60-instance-42, 60, 8, 0.003,0.133,428.769,60,0,0.875,0.875,0.875,
60-instance-43, 60, 33, 0.015,0.435,14.475,45,1000,0.170284,0.212121,0.066,
60-instance-44, 60, 29, 0.028,0.868,27.591,42,1000,0.366231,0.413793,0.234,
60-instance-45, 60, 23, 0.036,1.618,33.683,50,1000,0.273865,0.304348,0.144,
60-instance-46, 60, 24, 0.025,0.87,22.364,50,1000,0.215324,0.25,0.121,
60-instance-47, 60, 16, 0.011,0.453,12.945,53,1000,0.344651,0.375,0.167,
60-instance-48, 60, 30, 0.031,0.928,27.964,40,1000,0.222532,0.233333,0.145,
60-instance-49, 60, 36, 0.031,1.129,27.471,42,1000,0.372208,0.444444,0.228,
60-instance-50, 60, 22, 0.018,0.703,18.113,51,1000,0.280183,0.318182,0.146,
