Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
20-instance-25, 20, 0, 0.001,0.025,0,21,0,0,0,1,
20-instance-26, 20, 10, 0.003,0.075,1.946,18,200,0.393577,0.4,0.305,
20-instance-27, 20, 0, 0.001,0.009,0,21,0,0,0,1,
20-instance-28, 20, 11, 0.002,0.018,0.307,17,13,0.194027,0.272727,0.09,
20-instance-29, 20, 6, 0.008,0.14,2.706,19,720,0.326599,0.333333,0.266667,
20-instance-30, 20, 8, 0.011,0.143,140.671,18,0,0.242227,0.25,0.2,
20-instance-31, 20, 5, 0.002,0.017,0.125,19,25,0.594201,0.6,0.5,
20-instance-32, 20, 10, 0.01,0.096,1.769,16,193,0.342931,0.4,0.185,
20-instance-33, 20, 0, 0,0.005,0,21,0,0,0,1,
20-instance-34, 20, 0, 0.001,0.008,0,21,0,0,0,1,
20-instance-35, 20, 8, 0.002,0.03,79.505,16,28,0.375,0.375,0.375,
20-instance-36, 20, 3, 0.003,0.029,0.022,20,6,0.333333,0.333333,0.333333,
20-instance-37, 20, 5, 0.009,0.115,0.39,20,120,0.2,0.2,0.2,
20-instance-38, 20, 5, 0.001,0.005,0.093,20,5,0.2,0.2,0.2,
20-instance-39, 20, 0, 0.001,0.026,0,21,0,0,0,1,
20-instance-40, 20, 9, 0.002,0.05,1.872,17,200,0.430725,0.444444,0.285,
20-instance-41, 20, 7, 0.002,0.029,8.793,18,2466,0.428571,0.428571,0.428571,
20-instance-42, 20, 5, 0.007,0.054,0.557,18,6,0.594201,0.6,0.5,
20-instance-43, 20, 8, 0.008,0.107,157.83,17,0,0.484455,0.5,0.4,
20-instance-44, 20, 5, 0.009,0.057,0.236,18,63,0.594201,0.6,0.5,
20-instance-45, 20, 11, 0.012,0.097,2.018,17,200,0.384449,0.454545,0.18,
20-instance-46, 20, 6, 0.001,0.01,0.34,20,6,0.166667,0.166667,0.166667,
20-instance-47, 20, 8, 0.009,0.148,226.716,17,0,0.612372,0.625,0.5,
20-instance-48, 20, 2, 0.008,0.059,0.014,20,2,0.5,0.5,0.5,
20-instance-49, 20, 2, 0,0.006,0.011,20,2,0.5,0.5,0.5,
20-instance-50, 20, 3, 0.008,0.171,0.078,20,6,0.666667,0.666667,0.666667,
30-instance-1, 30, 7, 0.011,0.231,30.628,26,5040,0.565608,0.571429,0.5,
30-instance-2, 30, 8, 0.003,0.048,135.592,29,0,0.433013,0.5,0.25,
30-instance-3, 30, 7, 0.002,0.019,5.097,28,5040,0.259853,0.285714,0.2,
30-instance-4, 30, 0, 0.01,0.147,0,31,0,0,0,1,
30-instance-5, 30, 15, 0.008,0.038,1.77,30,15,0.0628251,0.0666667,0.04,
30-instance-6, 30, 10, 0.008,0.085,1.609,26,200,0.556891,0.6,0.26,
30-instance-7, 30, 2, 0.001,0.008,0.017,30,2,0.5,0.5,0.5,
30-instance-8, 30, 8, 0.009,0.188,168.26,30,0,0.125,0.125,0.125,
30-instance-9, 30, 15, 0.013,0.179,2.138,26,200,0.205196,0.266667,0.08,
30-instance-10, 30, 13, 0.004,0.041,1.831,25,200,0.258636,0.307692,0.13,
30-instance-11, 30, 4, 0.002,0.02,0.09,30,24,0.75,0.75,0.75,
30-instance-12, 30, 17, 0.008,0.046,1.766,26,200,0.11794,0.176471,0.035,
30-instance-13, 30, 5, 0.008,0.103,0.404,29,120,0.382312,0.4,0.3,
30-instance-14, 30, 14, 0.008,0.141,2.006,26,200,0.138884,0.142857,0.085,
30-instance-15, 30, 9, 0.012,0.255,2.226,29,200,0.209016,0.222222,0.145,
30-instance-16, 30, 0, 0.014,0.429,0,31,0,0,0,1,
30-instance-17, 30, 3, 0.002,0.033,0.058,30,3,0.666667,0.666667,0.666667,
30-instance-18, 30, 13, 0.012,0.213,2.351,26,200,0.437768,0.538462,0.165,
30-instance-19, 30, 21, 0.013,0.233,6.329,24,200,0.267496,0.33881,0.105,
30-instance-20, 30, 7, 0.007,0.091,17.364,28,5040,0.254311,0.285714,0.190476,
30-instance-21, 30, 4, 0.001,0.011,0.041,28,24,0.493007,0.5,0.416667,
30-instance-22, 30, 17, 0.008,0.188,2.384,26,200,0.125259,0.176471,0.055,
30-instance-23, 30, 11, 0.015,0.21,2.442,24,200,0.514192,0.545455,0.275,
30-instance-24, 30, 13, 0.031,0.377,3.086,23,200,0.362959,0.384615,0.235,
30-instance-25, 30, 15, 0.02,0.297,2.597,26,200,0.157276,0.2,0.085,
30-instance-26, 30, 6, 0.008,0.072,1.392,30,720,0.166667,0.166667,0.166667,
30-instance-27, 30, 14, 0.016,0.287,3.298,23,200,0.329029,0.357143,0.165,
30-instance-28, 30, 5, 0.004,0.088,0.716,29,120,0.594201,0.6,0.5,
30-instance-29, 30, 9, 0.007,0.068,1.449,26,200,0.666234,0.666667,0.625,
30-instance-30, 30, 3, 0.003,0.047,0.036,30,6,0.333333,0.333333,0.333333,
30-instance-31, 30, 6, 0.01,0.242,3.766,29,720,0.5,0.5,0.5,
30-instance-32, 30, 11, 0.004,0.087,1.89,26,200,0.388168,0.454545,0.135,
30-instance-33, 30, 12, 0.009,0.217,3.366,28,200,0.229577,0.25,0.14,
30-instance-34, 30, 14, 0.009,0.15,1.813,26,200,0.200181,0.214286,0.105,
30-instance-35, 30, 10, 0.01,0.185,2.094,28,200,0.183116,0.2,0.105,
30-instance-36, 30, 6, 0.012,0.135,5.222,28,720,0.636799,0.666667,0.341667,
30-instance-37, 30, 7, 0.014,0.279,29.54,29,5040,0.272619,0.285714,0.190476,
30-instance-38, 30, 3, 0.016,0.285,0.063,30,6,0.333333,0.333333,0.333333,
30-instance-39, 30, 7, 0.014,0.251,17.887,28,5040,0.428492,0.428571,0.419048,
30-instance-40, 30, 0, 0.009,0.145,0,31,0,0,0,1,
30-instance-41, 30, 12, 0.014,0.243,2.575,23,200,0.573669,0.583333,0.37,
30-instance-42, 30, 13, 0.019,0.296,3.007,25,200,0.304325,0.307692,0.24,
30-instance-43, 30, 7, 0.011,0.247,23.95,30,5040,0.142857,0.142857,0.142857,
30-instance-44, 30, 9, 0.012,0.272,2.651,27,200,0.296261,0.333333,0.155,
30-instance-45, 30, 8, 0.003,0.021,68.902,26,0,0.368177,0.375,0.3,
30-instance-46, 30, 21, 0.02,0.287,4.577,21,200,0.226009,0.335,0.085,
30-instance-47, 30, 17, 0.012,0.234,3.17,25,200,0.17259,0.176471,0.115,
30-instance-48, 30, 9, 0.014,0.29,2.893,27,200,0.518415,0.555556,0.3,
30-instance-49, 30, 14, 0.016,0.202,2.452,28,200,0.139672,0.142857,0.08,
30-instance-50, 30, 4, 0.003,0.057,0.143,28,24,0.5,0.5,0.5,
40-instance-1, 40, 15, 0.01,0.109,2.247,34,200,0.230671,0.266667,0.08,
40-instance-2, 40, 7, 0.003,0.069,26.969,39,5040,0.713081,0.714286,0.666667,
40-instance-3, 40, 9, 0.014,0.326,2.536,35,200,0.546736,0.555556,0.405,
40-instance-4, 40, 17, 0.02,0.401,3.522,31,200,0.305255,0.352941,0.13,
40-instance-5, 40, 11, 0.02,0.519,3.006,36,200,0.815891,0.818182,0.715,
40-instance-6, 40, 4, 0.011,0.202,0.153,40,24,0.25,0.25,0.25,
40-instance-7, 40, 3, 0.013,0.339,0.085,40,6,0.666667,0.666667,0.666667,
40-instance-8, 40, 27, 0.017,0.305,4.325,26,200,0.232249,0.296296,0.075,
40-instance-9, 40, 11, 0.005,0.112,1.846,35,200,0.425579,0.454545,0.26,
40-instance-10, 40, 10, 0.011,0.144,2.583,35,200,0.376226,0.4,0.235,
40-instance-11, 40, 12, 0.013,0.415,4.717,34,200,0.450767,0.5,0.23,
40-instance-12, 40, 17, 0.018,1.08,4.354,32,200,0.321911,0.411765,0.1,
40-instance-13, 40, 11, 0.017,0.383,3.317,32,200,0.530756,0.545455,0.38,
40-instance-14, 40, 13, 0.028,0.918,3.538,34,200,0.229119,0.230769,0.16,
40-instance-15, 40, 18, 0.022,0.457,3.806,31,200,0.245334,0.277778,0.14,
40-instance-16, 40, 18, 0.028,0.563,5.116,31,200,0.281331,0.333333,0.18,
40-instance-17, 40, 23, 0.029,0.683,6.685,31,200,0.155087,0.21913,0.055,
40-instance-18, 40, 11, 0.017,0.309,2.679,34,200,0.378095,0.454545,0.13,
40-instance-19, 40, 14, 0.023,0.503,4.143,31,200,0.410521,0.428571,0.3,
40-instance-20, 40, 0, 0.015,0.137,0,41,0,0,0,1,
40-instance-21, 40, 19, 0.019,0.397,3.999,28,200,0.391403,0.421053,0.255,
40-instance-22, 40, 8, 0.007,0.088,93.161,36,0,0.478396,0.5,0.333333,
40-instance-23, 40, 19, 0.018,0.417,2.937,32,200,0.401036,0.473684,0.13,
40-instance-24, 40, 13, 0.003,0.044,0.31,37,200,0.203235,0.230769,0.105,
40-instance-25, 40, 5, 0.013,0.366,1.214,39,120,0.392026,0.4,0.333333,
40-instance-26, 40, 9, 0.011,0.269,1.919,38,200,0.476182,0.555556,0.22,
40-instance-27, 40, 20, 0.016,0.2,3.117,31,200,0.203765,0.25,0.095,
40-instance-28, 40, 9, 0.013,0.267,3.082,36,200,0.644621,0.666667,0.405,
40-instance-29, 40, 18, 0.02,0.39,3.147,30,200,0.364695,0.388889,0.195,
40-instance-30, 40, 21, 0.024,0.406,5.805,27,200,0.367269,0.384524,0.23,
40-instance-31, 40, 17, 0.015,0.425,2.59,33,200,0.168291,0.176471,0.1,
40-instance-32, 40, 20, 0.024,0.412,6.354,29,200,0.581314,0.6,0.3,
40-instance-33, 40, 19, 0.021,0.37,2.814,28,200,0.280553,0.315789,0.15,
40-instance-34, 40, 18, 0.024,0.556,3.66,35,200,0.265363,0.388889,0.05,
40-instance-35, 40, 14, 0.013,0.282,2.178,32,200,0.392585,0.428571,0.235,
40-instance-36, 40, 17, 0.013,0.337,2.64,34,200,0.191838,0.235294,0.065,
40-instance-37, 40, 18, 0.021,0.445,2.855,32,200,0.294433,0.388889,0.09,
40-instance-38, 40, 23, 0.025,0.614,12.261,29,200,0.308433,0.391739,0.12,
40-instance-39, 40, 4, 0.001,0.017,0.04,40,24,0.25,0.25,0.25,
40-instance-40, 40, 11, 0.011,0.189,2.069,34,200,0.431868,0.454545,0.245,
40-instance-41, 40, 2, 0.018,0.347,0.039,40,2,0.5,0.5,0.5,
40-instance-42, 40, 16, 0.014,0.365,2.44,32,200,0.472965,0.5,0.205,
40-instance-43, 40, 9, 0.012,0.118,1.924,37,200,0.206485,0.222222,0.13,
40-instance-44, 40, 18, 0.013,0.339,2.257,31,200,0.420915,0.444444,0.25,
40-instance-45, 40, 18, 0.013,0.291,2.269,33,200,0.15627,0.166667,0.07,
40-instance-46, 40, 14, 0.012,0.27,2.246,36,200,0.124478,0.142857,0.07,
40-instance-47, 40, 12, 0.004,0.083,1.732,35,200,0.366995,0.416667,0.165,
40-instance-48, 40, 23, 0.002,0.03,1.756,36,54,0,0.105217,0,
40-instance-49, 40, 14, 0.018,0.145,2.256,34,200,0.267433,0.285714,0.185,
40-instance-50, 40, 22, 0.027,0.488,5.205,30,200,0.315218,0.409773,0.135,
40-instance-51, 40, 26, 0.01,0.215,4.41,32,200,0.141357,0.269231,0.025,
40-instance-52, 40, 18, 0.019,0.437,3.454,32,200,0.162923,0.166667,0.115,
40-instance-53, 40, 8, 0.016,0.392,327.264,38,0,0.602129,0.625,0.397619,
40-instance-54, 40, 13, 0.018,0.278,2.368,32,200,0.516686,0.538462,0.36,
40-instance-55, 40, 15, 0.015,0.325,2.422,34,200,0.244971,0.266667,0.145,
40-instance-56, 40, 21, 0.027,0.438,6.505,27,200,0.385048,0.428571,0.19,
40-instance-57, 40, 16, 0.015,0.398,2.617,33,200,0.221927,0.3125,0.07,
40-instance-58, 40, 18, 0.021,0.393,2.698,36,200,0.130431,0.222222,0.04,
40-instance-59, 40, 9, 0.016,0.323,2.317,37,200,0.319836,0.333333,0.22,
40-instance-60, 40, 17, 0.02,0.369,2.689,33,200,0.385391,0.470588,0.12,
40-instance-61, 40, 8, 0.006,0.117,204.121,37,0,0.478396,0.5,0.333333,
40-instance-62, 40, 15, 0.016,0.389,2.876,37,200,0.197178,0.333333,0.075,
40-instance-63, 40, 14, 0.016,0.32,2.3,34,200,0.385968,0.428571,0.245,
40-instance-64, 40, 14, 0.003,0.035,1.683,35,200,0.210731,0.285714,0.085,
40-instance-65, 40, 5, 0.005,0.092,1.266,40,120,0.8,0.8,0.8,
50-instance-1, 50, 8, 0.013,0.332,561.597,50,0,0.125,0.125,0.125,
50-instance-2, 50, 19, 0.017,0.594,3.789,42,200,0.17775,0.210526,0.085,
50-instance-3, 50, 27, 0.017,0.433,4.515,35,200,0.276142,0.336296,0.135,
50-instance-4, 50, 18, 0.022,0.552,4.104,43,200,0.140302,0.166667,0.085,
50-instance-5, 50, 18, 0.015,0.483,2.825,43,200,0.207013,0.222222,0.14,
50-instance-6, 50, 8, 0.013,0.348,219.459,46,0,0.353553,0.375,0.25,
50-instance-7, 50, 13, 0.021,0.64,3.245,45,200,0.2288,0.230769,0.185,
50-instance-8, 50, 23, 0.017,0.498,4.391,43,200,0.14541,0.217826,0.06,
50-instance-9, 50, 21, 0.023,0.519,5.839,36,200,0.461864,0.479524,0.325,
50-instance-10, 50, 9, 0.006,0.25,3.327,50,200,0.108463,0.111111,0.075,
50-instance-11, 50, 19, 0.02,0.817,4.224,38,200,0.419476,0.473684,0.145,
50-instance-12, 50, 19, 0.013,0.417,2.609,41,200,0.388719,0.473684,0.135,
50-instance-13, 50, 32, 0.029,0.593,6.078,35,200,0.316843,0.46875,0.07,
50-instance-14, 50, 11, 0.018,0.402,2.644,45,200,0.255818,0.272727,0.185,
50-instance-15, 50, 22, 0.014,0.42,4.507,42,200,0.198008,0.273636,0.07,
50-instance-16, 50, 30, 0.027,0.807,7.468,38,200,0.25869,0.3,0.115,
50-instance-17, 50, 20, 0.015,0.352,4.522,38,200,0.40772,0.45,0.185,
50-instance-18, 50, 13, 0.011,0.268,1.954,42,200,0.443921,0.461538,0.315,
50-instance-19, 50, 19, 0.015,0.431,2.538,43,200,0.386661,0.473684,0.13,
50-instance-20, 50, 23, 0.018,0.416,5.071,34,200,0.383627,0.395435,0.255,
50-instance-21, 50, 16, 0.012,0.229,1.931,49,200,0.111896,0.1875,0.04,
50-instance-22, 50, 9, 0.022,0.697,3.287,47,200,0.208206,0.222222,0.15,
50-instance-23, 50, 27, 0.023,0.673,6.942,34,200,0.304601,0.371111,0.085,
50-instance-24, 50, 29, 0.026,0.426,5.113,33,200,0.234502,0.278103,0.12,
50-instance-25, 50, 16, 0.015,0.396,2.851,44,200,0.643178,0.6875,0.345,
50-instance-26, 50, 11, 0.013,0.423,2.951,44,200,0.248954,0.272727,0.145,
50-instance-27, 50, 24, 0.01,0.418,5.138,39,200,0.258197,0.37875,0.095,
50-instance-28, 50, 15, 0.025,0.851,4.337,45,200,0.231111,0.266667,0.095,
50-instance-29, 50, 14, 0.017,0.491,2.606,43,200,0.784825,0.785714,0.69,
50-instance-30, 50, 6, 0.018,0.689,11.656,49,720,0.655185,0.666667,0.5,
50-instance-31, 50, 17, 0.013,0.314,2.266,44,200,0.239954,0.294118,0.08,
50-instance-32, 50, 14, 0.018,0.579,3.307,45,200,0.353476,0.428571,0.145,
50-instance-33, 50, 4, 0.018,0.542,0.247,48,24,0.5,0.5,0.5,
50-instance-34, 50, 17, 0.014,0.751,4.089,42,200,0.171686,0.176471,0.12,
50-instance-35, 50, 6, 0.023,0.72,8.52,47,720,0.5,0.5,0.5,
50-instance-36, 50, 20, 0.015,0.654,4.628,43,200,0.188321,0.25,0.09,
50-instance-37, 50, 23, 0.022,0.686,6.985,39,200,0.230787,0.270217,0.11,
50-instance-38, 50, 21, 0.016,0.623,6.859,37,200,0.596265,0.609762,0.36,
50-instance-39, 50, 24, 0.015,0.375,4.98,37,200,0.536122,0.588958,0.125,
50-instance-40, 50, 8, 0.002,0.069,81.268,49,0,0.496491,0.5,0.416667,
50-instance-41, 50, 22, 0.021,0.571,6.275,37,200,0.263022,0.320909,0.155,
50-instance-42, 50, 18, 0.027,0.953,5.175,43,200,0.714138,0.722222,0.44,
50-instance-43, 50, 19, 0.014,0.246,2.086,44,200,0.183764,0.210526,0.1,
50-instance-44, 50, 17, 0.028,0.936,5.336,41,200,0.522094,0.529412,0.42,
50-instance-45, 50, 11, 0.017,0.511,2.986,50,200,0.0863301,0.0909091,0.05,
50-instance-46, 50, 13, 0.011,0.229,2.026,43,200,0.435329,0.461538,0.25,
50-instance-47, 50, 13, 0.03,1.068,5.049,45,200,0.220918,0.230769,0.165,
50-instance-48, 50, 35, 0.019,0.42,6.429,31,200,0.212917,0.314286,0.04,
50-instance-49, 50, 21, 0.017,0.505,4.536,41,200,0.280483,0.380952,0.09,
50-instance-50, 50, 9, 0.004,0.104,1.894,46,200,0.432249,0.444444,0.25,
60-instance-1, 60, 17, 0.009,0.13,2.139,54,200,0.152233,0.235294,0.045,
60-instance-2, 60, 31, 0.026,0.812,8.828,45,200,0.287983,0.378387,0.09,
60-instance-3, 60, 30, 0.021,0.576,5.365,45,200,0.246502,0.333833,0.065,
60-instance-4, 60, 31, 0.031,0.754,8.603,42,200,0.259776,0.355323,0.035,
60-instance-5, 60, 15, 0.016,0.651,3.389,52,200,0.446775,0.466667,0.25,
60-instance-6, 60, 42, 0.027,0.864,13.466,34,200,0.320491,0.405595,0.075,
60-instance-7, 60, 22, 0.021,0.733,8.255,51,200,0.23191,0.328409,0.05,
60-instance-8, 60, 45, 0.024,0.646,9.392,39,200,0.218499,0.290333,0.07,
60-instance-9, 60, 25, 0.018,0.44,3.183,50,200,0.223015,0.29,0.09,
60-instance-10, 60, 24, 0.02,0.753,6.313,52,200,0.186391,0.210833,0.075,
60-instance-11, 60, 32, 0.019,0.653,5.62,43,200,0.228539,0.28125,0.1,
60-instance-12, 60, 25, 0.02,0.783,7.224,44,200,0.358453,0.4034,0.14,
60-instance-13, 60, 36, 0.028,0.686,7.644,37,200,0.323118,0.389722,0.1,
60-instance-14, 60, 20, 0.018,0.553,4.614,53,200,0.149714,0.25,0.04,
60-instance-15, 60, 41, 0.03,1.119,14.041,40,200,0.232713,0.341463,0.055,
60-instance-16, 60, 11, 0.027,1.499,4.226,59,200,0.193096,0.272727,0.07,
60-instance-17, 60, 23, 0.016,0.687,5.393,49,200,0.337109,0.391304,0.19,
60-instance-18, 60, 34, 0.027,1.03,8.278,47,200,0.136273,0.178676,0.05,
60-instance-19, 60, 30, 0.015,0.436,5.094,54,200,0.128361,0.285167,0.025,
60-instance-20, 60, 26, 0.026,0.877,7.518,42,200,0.339296,0.346923,0.24,
60-instance-21, 60, 32, 0.022,0.958,8.814,40,200,0.304846,0.331563,0.125,
60-instance-22, 60, 20, 0.011,0.331,3.075,53,200,0.406582,0.55,0.115,
60-instance-23, 60, 14, 0.024,1.224,4.767,51,200,0.567103,0.571429,0.46,
60-instance-24, 60, 39, 0.026,0.749,17.034,36,200,0.386464,0.477308,0.075,
60-instance-25, 60, 26, 0.038,1.293,10.976,45,200,0.362056,0.426731,0.12,
60-instance-26, 60, 28, 0.052,0.523,4.82,48,200,0.168591,0.286071,0.02,
60-instance-27, 60, 24, 0.015,0.616,4.362,53,200,0.145841,0.182292,0.05,
60-instance-28, 60, 27, 0.021,0.863,7.543,44,200,0.210783,0.222963,0.145,
60-instance-29, 60, 27, 0.033,1.096,9.668,41,200,0.474091,0.488333,0.235,
60-instance-30, 60, 41, 0.026,0.814,11.84,37,200,0.189477,0.292683,0.025,
60-instance-31, 60, 35, 0.019,1.029,9.044,42,200,0.152966,0.174286,0.065,
60-instance-32, 60, 29, 0.029,0.964,8.219,42,200,0.278482,0.346034,0.135,
60-instance-33, 60, 16, 0.02,0.721,3.129,51,200,0.288781,0.3125,0.185,
60-instance-34, 60, 32, 0.013,0.337,3.744,49,200,0.0993271,0.1875,0.02,
60-instance-35, 60, 20, 0.013,0.346,3.04,48,200,0.564267,0.6,0.315,
60-instance-36, 60, 35, 0.02,0.893,8.068,43,200,0.178715,0.259714,0.06,
60-instance-37, 60, 35, 0.021,0.824,8.066,41,200,0.178583,0.200571,0.095,
60-instance-38, 60, 30, 0.017,0.788,8.74,46,200,0.392001,0.456,0.18,
60-instance-39, 60, 31, 0.021,0.642,6.758,44,200,0.268503,0.397097,0.065,
60-instance-40, 60, 31, 0.02,1.044,7.418,48,200,0.166235,0.258065,0.05,
60-instance-41, 60, 23, 0.027,0.533,4.423,47,200,0.317247,0.394783,0.105,
60-instance-42, 60, 8, 0.003,0.113,426.897,60,0,0.875,0.875,0.875,
60-instance-43, 60, 33, 0.013,0.524,5.182,45,200,0.209333,0.248788,0.055,
60-instance-44, 60, 29, 0.036,1.247,15.01,42,200,0.365637,0.414483,0.175,
60-instance-45, 60, 23, 0.53,12.906,26.969,50,200,0.271349,0.304348,0.125,
60-instance-46, 60, 24, 0.033,1.35,11.218,50,200,0.213961,0.25,0.11,
60-instance-47, 60, 16, 0.015,0.536,3.354,53,200,0.342232,0.375,0.17,
60-instance-48, 60, 30, 0.029,1.241,21.686,40,200,0.231862,0.246167,0.14,
60-instance-49, 60, 36, 0.047,1.991,11.221,42,200,0.372444,0.444444,0.22,
60-instance-50, 60, 22, 0.017,0.72,6.135,51,200,0.278185,0.318182,0.135,
70-instance-1, 70, 32, 0.022,0.693,6.382,46,200,0.378603,0.407656,0.175,
70-instance-2, 70, 37, 0.026,1.298,20.23,49,200,0.251746,0.351622,0.045,
70-instance-3, 70, 40, 0.073,3.546,41.576,44,200,0.522745,0.58125,0.195,
70-instance-4, 70, 28, 0.032,1.692,12.286,56,200,0.227915,0.253571,0.125,
