Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
60-instance-47, 60, 16, 0.013,0.393,5.555,53,201,0.220761,0.375,0.00995025,
60-instance-48, 60, 30, 0.028,0.933,9.012,40,201,0.0965001,0.233333,0.00497512,
60-instance-49, 60, 36, 0.035,1.181,10.586,42,201,0.171363,0.444444,0.00497512,
60-instance-50, 60, 22, 0.019,0.656,6.876,51,201,0.176531,0.318182,0.00995025,
70-instance-1, 70, 32, 0.019,0.625,8.84,46,201,0.237416,0.40625,0.00995025,
70-instance-2, 70, 37, 0.034,1.364,9.734,49,201,0.130001,0.351351,0.00497512,
70-instance-3, 70, 40, 0.033,1.414,11.608,44,201,0.212974,0.425,0.00497512,
70-instance-4, 70, 28, 0.033,1.607,11.128,56,201,0.120704,0.25,0.00497512,
70-instance-5, 70, 30, 0.038,1.741,11.381,53,201,0.192531,0.466667,0.00497512,
70-instance-6, 70, 34, 0.047,1.695,13.294,46,201,0.126399,0.323529,0.00995025,
70-instance-7, 70, 33, 0.025,0.871,7.658,48,201,0.188938,0.393939,0.00497512,
70-instance-8, 70, 24, 0.013,0.412,5.877,60,201,0.0837469,0.291667,0.00497512,
70-instance-9, 70, 43, 0.025,1.063,10.208,48,201,0.161824,0.395349,0.00497512,
70-instance-10, 70, 35, 0.039,1.404,10.089,44,201,0.169775,0.428571,0.00497512,
70-instance-11, 70, 21, 0.03,0.979,7.226,63,201,0.101258,0.190476,0.00995025,
70-instance-12, 70, 31, 0.034,1.449,14.166,52,201,0.24601,0.451613,0.00995025,
70-instance-13, 70, 30, 0.027,0.998,7.893,56,201,0.0885984,0.3,0.00497512,
70-instance-14, 70, 18, 0.023,1.11,8.449,62,201,0.258094,0.388889,0.0348259,
70-instance-15, 70, 45, 0.022,0.77,6.283,49,201,0.053291,0.244444,0.00497512,
70-instance-16, 70, 23, 0.017,1.272,11.904,56,201,0.347445,0.521739,0.0547264,
70-instance-17, 70, 20, 0.023,0.928,7.393,57,201,0.325262,0.45,0.0746269,
70-instance-18, 70, 38, 0.029,1.18,9.078,49,201,0.079138,0.236842,0.00497512,
70-instance-19, 70, 28, 0.039,1.267,9.851,49,201,0.26508,0.464286,0.0149254,
70-instance-20, 70, 9, 0.026,1.457,8.649,68,201,0.0499189,0.222222,0.00497512,
70-instance-21, 70, 27, 0.034,0.985,8.25,51,201,0.208844,0.444444,0.00497512,
70-instance-22, 70, 26, 0.016,0.809,7.267,61,201,0.0629832,0.192308,0.00497512,
70-instance-23, 70, 20, 0.025,1.207,9.147,61,201,0.119854,0.3,0.00497512,
70-instance-24, 70, 35, 0.033,1.342,9.141,50,201,0.111527,0.371429,0.00497512,
70-instance-25, 70, 34, 0.029,1.392,10.117,56,201,0.0795947,0.294118,0.00497512,
70-instance-26, 70, 37, 0.017,0.446,6.6,56,201,0.0804076,0.297297,0.00497512,
70-instance-27, 70, 32, 0.031,1.395,9.273,57,201,0.0565217,0.21875,0.00497512,
70-instance-28, 70, 24, 0.03,1.637,10.456,60,201,0.0752478,0.208333,0.00497512,
70-instance-29, 70, 26, 0.04,2.044,15.675,54,201,0.249849,0.423077,0.00995025,
70-instance-30, 70, 33, 0.034,1.718,8.782,63,201,0.0187121,0.121212,0.00497512,
70-instance-31, 70, 39, 0.02,0.847,6.235,52,201,0.102399,0.333333,0.00497512,
70-instance-32, 70, 32, 0.021,0.99,8.007,53,201,0.152661,0.34375,0.00497512,
70-instance-33, 70, 15, 0.025,1.419,8.846,62,201,0.15334,0.333333,0.0149254,
70-instance-34, 70, 31, 0.019,1,6.706,61,201,0.0342849,0.129032,0.00497512,
70-instance-35, 70, 35, 0.021,0.872,7.558,52,201,0.108389,0.285714,0.00497512,
70-instance-36, 70, 36, 0.019,1.299,7.621,59,201,0.0368695,0.166667,0.00497512,
70-instance-37, 70, 39, 0.029,1.491,8.934,57,201,0.0269311,0.128205,0.00497512,
70-instance-38, 70, 29, 0.03,1.414,9.91,56,201,0.143286,0.413793,0.00497512,
70-instance-39, 70, 34, 0.019,1.107,9.865,51,201,0.0660409,0.205882,0.00497512,
70-instance-40, 70, 10, 0.02,0.971,9.695,64,201,0.321265,0.4,0.0895522,
70-instance-41, 70, 19, 0.025,1.545,9.968,58,201,0.512783,0.578947,0.144279,
70-instance-42, 70, 20, 0.024,1,11.592,58,201,0.359416,0.5,0.0895522,
70-instance-43, 70, 30, 0.029,1.436,9.695,55,201,0.0766307,0.2,0.00497512,
70-instance-44, 70, 35, 0.031,1.248,10.4,47,201,0.0679708,0.2,0.00497512,
70-instance-45, 70, 38, 0.029,1.179,10.343,48,201,0.0974242,0.315789,0.00497512,
70-instance-46, 70, 30, 0.032,1.3,9.66,49,201,0.317645,0.533333,0.00995025,
70-instance-47, 70, 31, 0.035,1.525,11.637,53,201,0.0816968,0.193548,0.00497512,
70-instance-48, 70, 17, 0.016,0.774,7.343,60,201,0.242708,0.352941,0.0348259,
70-instance-49, 70, 31, 0.03,1.021,9.86,50,201,0.130663,0.290323,0.00995025,
70-instance-50, 70, 32, 0.034,1.394,11.465,46,201,0.192763,0.40625,0.00995025,
