Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
70-instance-35, 70, 35, 0.029,0.951,3.963,52,1,1,0.285714,0,
70-instance-36, 70, 36, 0.019,1.286,4.593,59,1,1,0.166667,0,
70-instance-37, 70, 39, 0.03,1.504,5.314,57,1,1,0.128205,0,
70-instance-38, 70, 29, 0.028,1.521,5.645,56,1,1,0.413793,0,
70-instance-39, 70, 34, 0.023,1.133,5.1,51,1,1,0.205882,0,
70-instance-40, 70, 10, 0.021,0.991,3.329,64,1,1,0.4,0,
70-instance-41, 70, 19, 0.029,1.741,6.56,58,1,1,0.578947,0,
70-instance-42, 70, 20, 0.02,1.175,4.79,58,1,1,0.5,0,
70-instance-43, 70, 30, 0.035,1.467,6.212,55,1,1,0.2,0,
70-instance-44, 70, 35, 0.04,1.433,7.624,47,1,1,0.2,0,
70-instance-45, 70, 38, 0.032,1.372,6.104,48,1,1,0.315789,0,
70-instance-46, 70, 30, 0.053,1.473,15.081,49,1,1,0.533333,0,
70-instance-47, 70, 31, 0.062,3.342,12.992,53,1,1,0.193548,0,
70-instance-48, 70, 17, 0.028,1.445,5.13,60,1,1,0.352941,0,
70-instance-49, 70, 31, 0.053,1.46,6.776,50,1,1,0.290323,0,
70-instance-50, 70, 32, 0.054,1.753,7.48,46,1,1,0.40625,0,
